Row_Number,keyword,poi_name,Twitter_username,Twitter_url,source_folder,Twitter_status,Wikipedia_Link
1,Iran actor,Michael Shahrestani,2015,https://x.com/2015,iranian_actors,suspended,https://en.wikipedia.org/wiki/Michael_Shahrestani
2,Iran actor,Arian Moayed,2023,https://x.com/2023,iranian_actors,suspended,https://en.wikipedia.org/wiki/Arian_Moayed
3,Iran actor,Sahel Rosa,21Sahel,https://x.com/21Sahel,iranian_actors,active,https://en.wikipedia.org/wiki/Sahel_Rosa
4,Iran candidate,25Band,25BandMusic,https://x.com/25BandMusic,Candidates,active,https://en.wikipedia.org/wiki/25band
5,Iran candidate,Mohammad Mosaed,2mohammadmosaed,https://x.com/2mohammadmosaed,iranian_journalists,active,https://en.wikipedia.org/wiki/Mohammad_Mosaed
6,Iran actor,Omid Abtahi,AbtahiOmid,https://x.com/AbtahiOmid,iranian_actors,active,https://en.wikipedia.org/wiki/Omid_Abtahi
7,Iran actor,Mahnaz Afshar,AfsharMahnaz,https://x.com/AfsharMahnaz,iranian_actors,active,https://en.wikipedia.org/wiki/Mahnaz_Afshar
8,Iran candidate,Afshin Molavi,AfshinMolavi,https://x.com/AfshinMolavi,iranian_journalists,active,https://en.wikipedia.org/wiki/Afshin_Molavi
9,Iran candidate,Mahmoud Ahmadinejad,Ahmadinejad1956,https://x.com/Ahmadinejad1956,iranian_politicians,active,https://en.wikipedia.org/wiki/Mahmoud_Ahmadinejad
10,Iran candidate,Ali Azimi,AliAzimiMusic,https://x.com/AliAzimiMusic,Candidates,active,https://en.wikipedia.org/wiki/Ali_Azimi
11,Iran candidate,Yerlan Alimbayev,AlimbayevYerlan,https://x.com/AlimbayevYerlan,Candidates,active,https://en.wikipedia.org/wiki/Yerlan_Alimbayev
12,Iran candidate,Alireza Talischi,Alirezatalischi,https://x.com/Alirezatalischi,iranian_singers,active,https://en.wikipedia.org/wiki/Alireza_Talischi
13,Iran candidate,Amir Taheri,AmirTaheri4,https://x.com/AmirTaheri4,iranian_journalists,active,https://en.wikipedia.org/wiki/Amir_Taheri
14,Iran candidate,Anousheh Ansari,AnoushehAnsari,https://x.com/AnoushehAnsari,Candidates,active,https://en.wikipedia.org/wiki/Anousheh_Ansari
15,Iran candidate,Arash Markazi,ArashMarkazi,https://x.com/ArashMarkazi,iranian_journalists,active,https://en.wikipedia.org/wiki/Arash_Markazi
16,Iran actor,Bahman Ghobadi,ArminGhobadi,https://x.com/ArminGhobadi,iranian_actors,active,https://en.wikipedia.org/wiki/Bahman_Ghobadi
17,Iran candidate,Fadaei,AshkanFadaei,https://x.com/AshkanFadaei,iranian_singers,active,https://en.wikipedia.org/wiki/Fadaei
18,Iran candidate,Azadeh Ensha,AzadehEnsha,https://x.com/AzadehEnsha,iranian_journalists,active,https://en.wikipedia.org/wiki/Azadeh_Ensha
19,Iran candidate,Kasra Naji,BBCKasraNaji,https://x.com/BBCKasraNaji,iranian_journalists,active,https://en.wikipedia.org/wiki/Kasra_Naji
20,Iran writer,Jafar Panahi,BLOGS,https://x.com/BLOGS,iranian_writers,active,https://en.wikipedia.org/wiki/Jafar_Panahi
21,Iran candidate,Bahram Radan,BahramRadan,https://x.com/BahramRadan,Candidates,active,https://en.wikipedia.org/wiki/Bahram_Radan
22,Iran candidate,Abolhassan Banisadr,Banisadr,https://x.com/Banisadr,iranian_journalists,active,https://en.wikipedia.org/wiki/Abolhassan_Banisadr
23,Iran candidate,Behrouz Boochani,BehrouzBoochani,https://x.com/BehrouzBoochani,iranian_journalists,active,https://en.wikipedia.org/wiki/Behrouz_Boochani
24,Iran actor,Bita Elahian,BitaAlahyan,https://x.com/BitaAlahyan,iranian_actors,active,https://en.wikipedia.org/wiki/Bita_Elahian
25,Iran candidate,Chahla Chafiq,ChahlaCHAFIQ,https://x.com/ChahlaCHAFIQ,iranian_writers,active,https://en.wikipedia.org/wiki/Chahla_Chafiq
26,Iran candidate,Dina Nayeri,DinaNayeri,https://x.com/DinaNayeri,Candidates,active,https://en.wikipedia.org/wiki/Dina_Nayeri
27,Iran candidate,Eddie Razaz,EddieRazaz,https://x.com/EddieRazaz,iranian_singers,active,https://en.wikipedia.org/wiki/Eddie_Razaz
28,Iran writer,Farnoosh Torabi,FARNOOSH,https://x.com/FARNOOSH,iranian_writers,active,https://en.wikipedia.org/wiki/Farnoosh_Torabi
29,Iran candidate,faranak miraftab,FMiraftab,https://x.com/FMiraftab,Candidates,active,https://en.wikipedia.org/wiki/Faranak_Miraftab
30,Iran candidate,Farzad Farzin,FarzadFarzin2,https://x.com/FarzadFarzin2,Candidates,active,https://en.wikipedia.org/wiki/Farzad_Farzin
31,Iran actor,Freema Agyeman,FreemaOfficial,https://x.com/FreemaOfficial,iranian_actors,active,https://en.wikipedia.org/wiki/Freema_Agyeman
32,Iran candidate,Golineh Atai,GolinehAtai,https://x.com/GolinehAtai,iranian_journalists,active,https://en.wikipedia.org/wiki/Golineh_Atai
33,Iran actor,Golshifteh Farahani,Golshifteh,https://x.com/Golshifteh,iranian_actors,active,https://en.wikipedia.org/wiki/Golshifteh_Farahani
34,Iran candidate,Shervin Hajipour,HajipourShervin,https://x.com/HajipourShervin,Candidates,active,https://en.wikipedia.org/wiki/Shervin_Hajipour
35,Iran candidate,Hamid Dabashi,HamidDabashi,https://x.com/HamidDabashi,Candidates,active,https://en.wikipedia.org/wiki/Hamid_Dabashi
36,Iran candidate,Hassan Rouhani,HassanRouhani,https://x.com/HassanRouhani,iranian_politicians,active,https://en.wikipedia.org/wiki/Hassan_Rouhani
37,Iran candidate,Helly Luv,HellyLuv,https://x.com/HellyLuv,Candidates,active,https://en.wikipedia.org/wiki/Helly_Luv
38,Iran candidate,Hichkas,HichkasOfficial,https://x.com/HichkasOfficial,iranian_singers,active,https://en.wikipedia.org/wiki/Hichkas
39,Iran candidate,Hossein Rajabian,HosseinRajabian,https://x.com/HosseinRajabian,Candidates,active,https://en.wikipedia.org/wiki/Hossein_Rajabian
40,Iran candidate,Hurie Moghadam,HurieMoghadam,https://x.com/HurieMoghadam,Candidates,active,https://en.wikipedia.org/wiki/Hurie_Moghadam
41,Iran actor,Tehran Von Ghasri,IAmTehran,https://x.com/IAmTehran,iranian_actors,active,https://en.wikipedia.org/wiki/Tehran_Von_Ghasri
42,Iran actor,Shohreh (singer),IndypersianLife,https://x.com/IndypersianLife,iranian_actors,active,https://en.wikipedia.org/wiki/Shohreh_%28singer%29
43,Iran ayatollah,Abbas Ka'bi,IranIntl_En,https://x.com/IranIntl_En,iranian_ayatollahs,active,https://en.wikipedia.org/wiki/Abbas_Ka%27bi
44,Iran writer,Ahmad ibn Muhammad Sajawandi,Islam,https://x.com/Islam,iranian_writers,active,https://en.wikipedia.org/wiki/Ahmad_ibn_Muhammad_Sajawandi
45,Iran candidate,Jamshid Barzegar,JamshidBarzegar,https://x.com/JamshidBarzegar,iranian_journalists,active,https://en.wikipedia.org/wiki/Jamshid_Barzegar
46,Iran candidate,Kameel Ahmady کامیل احمدی,KameelAhmady,https://x.com/KameelAhmady,Candidates,active,https://en.wikipedia.org/wiki/Kameel_Ahmady
47,Iran candidate,Kavus Torabi,Knifeworld,https://x.com/Knifeworld,Candidates,active,https://en.wikipedia.org/wiki/Kavus_Torabi
48,Iran candidate,Mahdyar,MahdyarAghajani,https://x.com/MahdyarAghajani,iranian_writers,active,https://en.wikipedia.org/wiki/Mahdyar_Aghajani
49,Iran candidate,Mohammad Manzarpour,Manzarpour,https://x.com/Manzarpour,iranian_journalists,active,https://en.wikipedia.org/wiki/Mohammad_Manzarpour
50,Iran candidate,Marjan Farsad,MarjanFarsad,https://x.com/MarjanFarsad,Candidates,active,https://en.wikipedia.org/wiki/Marjan_Farsad
51,Iran candidate,Maryam Zakaria,MaryamZakaria,https://x.com/MaryamZakaria,Candidates,active,https://en.wikipedia.org/wiki/Maryam_Zakaria
52,Iran candidate,Masoud Taheri,MasoudTaheri4,https://x.com/MasoudTaheri4,Candidates,active,https://en.wikipedia.org/wiki/Masoud_Taheri
53,Iran candidate,Mehdi Rajabian,Mehdi_Rajabian,https://x.com/Mehdi_Rajabian,iranian_writers,active,https://en.wikipedia.org/wiki/Mehdi_Rajabian
54,Iran writer,Mehran Khaghani,MehranX,https://x.com/MehranX,iranian_writers,active,https://en.wikipedia.org/wiki/Mehran_Khaghani
55,Iran candidate,Mehrdad Asemani,Mehrdad_Asemani,https://x.com/Mehrdad_Asemani,iranian_singers,active,https://en.wikipedia.org/wiki/Mehrdad_Asemani
56,Iran candidate,Manouchehr Mottaki,MnMottaki,https://x.com/MnMottaki,iranian_politicians,active,https://en.wikipedia.org/wiki/Manouchehr_Mottaki
57,Iran candidate,Moe Bar-El,MoeBarEl1,https://x.com/MoeBarEl1,Candidates,active,https://en.wikipedia.org/wiki/Moe_Bar-El
58,Iran actor,Kheiron,MrKheiron,https://x.com/MrKheiron,iranian_actors,active,https://en.wikipedia.org/wiki/Kheiron
59,Iran candidate,Nahid Khodakarami,N_Khodakarami,https://x.com/N_Khodakarami,iranian_politicians,active,https://en.wikipedia.org/wiki/Nahid_Khodakarami
60,Iran actor,Navid Negahban,NavidNegahban,https://x.com/NavidNegahban,iranian_actors,active,https://en.wikipedia.org/wiki/Navid_Negahban
61,Iran actor,Nazanin Nour,NazaninNour,https://x.com/NazaninNour,iranian_actors,active,https://en.wikipedia.org/wiki/Nazanin_Nour
62,Iran actor,Nazli Tabatabai-Khatambakhsh,Nazli_Tabatabai,https://x.com/Nazli_Tabatabai,iranian_actors,active,https://en.wikipedia.org/wiki/Nazli_Tabatabai-Khatambakhsh
63,Iran candidate,Nouriel Roubini,Nouriel,https://x.com/Nouriel,iranian_economists,active,https://en.wikipedia.org/wiki/Nouriel_Roubini
64,Iran actor,Arad Winwin,OAradwinwin,https://x.com/OAradwinwin,iranian_actors,active,https://en.wikipedia.org/wiki/Arad_Winwin
65,Iran candidate,Ali Pahlavan,PahlavanAli,https://x.com/PahlavanAli,iranian_singers,active,https://en.wikipedia.org/wiki/Ali_Pahlavan
66,Iran candidate,Pardis Sabeti,PardisSabeti,https://x.com/PardisSabeti,iranian_physicians,active,https://en.wikipedia.org/wiki/Pardis_Sabeti
67,Iran writer,Persis Karim,PersisMK,https://x.com/PersisMK,iranian_writers,active,https://en.wikipedia.org/wiki/Persis_Karim
68,Iran actor,Pouria Poursorkh,PouriaPoursorkh,https://x.com/PouriaPoursorkh,iranian_actors,active,https://en.wikipedia.org/wiki/Pouria_Poursorkh
69,Iran candidate,Ramin Jahanbegloo,RJahanbegloo,https://x.com/RJahanbegloo,iranian_writers,active,https://en.wikipedia.org/wiki/Ramin_Jahanbegloo
70,Iran writer,Mahnaz Shirali,RTSinfrarouge,https://x.com/RTSinfrarouge,iranian_writers,active,https://en.wikipedia.org/wiki/Mahnaz_Shirali
71,Iran writer,Ramita Navai,RamitaNavai,https://x.com/RamitaNavai,iranian_writers,active,https://en.wikipedia.org/wiki/Ramita_Navai
72,Iran candidate,Reza Dormishian,RezaDormishian,https://x.com/RezaDormishian,iranian_writers,active,https://en.wikipedia.org/wiki/Reza_Dormishian
73,Iran candidate,Reza Sadeghi,Rezasadeghireal,https://x.com/Rezasadeghireal,Candidates,active,https://en.wikipedia.org/wiki/Reza_Sadeghi
74,Iran candidate,Roya Hakakian,RoyaTheWriter,https://x.com/RoyaTheWriter,iranian_journalists,active,https://en.wikipedia.org/wiki/Roya_Hakakian
75,Iran actor,Shohreh Aghdashloo,SAghdashloo,https://x.com/SAghdashloo,iranian_actors,active,https://en.wikipedia.org/wiki/Shohreh_Aghdashloo
76,Iran candidate,SEVDALIZA,SEVDALIZA,https://x.com/SEVDALIZA,Candidates,active,https://en.wikipedia.org/wiki/Sevdaliza
77,Iran actor,Sahar Valadbeigi,SaharValadbeygi,https://x.com/SaharValadbeygi,iranian_actors,active,https://en.wikipedia.org/wiki/Sahar_Valadbeigi
78,Iran candidate,Sahar Zand,SaharZand,https://x.com/SaharZand,iranian_journalists,active,https://en.wikipedia.org/wiki/Sahar_Zand
79,Iran candidate,Sami Beigi,SamiBeigi,https://x.com/SamiBeigi,iranian_singers,active,https://en.wikipedia.org/wiki/Sami_Beigi
80,Iran candidate,Sami Yusuf,SamiYusuf,https://x.com/SamiYusuf,iranian_activists,active,https://en.wikipedia.org/wiki/Sami_Yusuf
81,Iran ayatollah,Hossein Wahid Khorasani,SayedModarresi,https://x.com/SayedModarresi,iranian_ayatollahs,active,https://en.wikipedia.org/wiki/Hossein_Wahid_Khorasani
82,Iran actor,Sepideh Moafi,SepidehMoafi,https://x.com/SepidehMoafi,iranian_actors,active,https://en.wikipedia.org/wiki/Sepideh_Moafi
83,Iran writer,Mohammad Marandi,SharghDaily,https://x.com/SharghDaily,iranian_writers,active,https://en.wikipedia.org/wiki/Mohammad_Marandi
84,Iran actor,Shaun Toub,ShaunToub,https://x.com/ShaunToub,iranian_actors,active,https://en.wikipedia.org/wiki/Shaun_Toub
85,Iran candidate,Lila Azam Zanganeh,ShazamAzam,https://x.com/ShazamAzam,iranian_writers,active,https://en.wikipedia.org/wiki/Lila_Azam_Zanganeh
86,Iran candidate,Shiva Boloorian,ShivaBoloorian,https://x.com/ShivaBoloorian,Candidates,active,https://en.wikipedia.org/wiki/Shiva_Boloorian
87,Iran candidate,Siavash Shams,Siavashshams,https://x.com/Siavashshams,Candidates,active,https://en.wikipedia.org/wiki/Siavash_Shams
88,Iran candidate,Sohrab Ahmari,SohrabAhmari,https://x.com/SohrabAhmari,iranian_journalists,active,https://en.wikipedia.org/wiki/Sohrab_Ahmari
89,Iran candidate,Taha Yasseri,TahaYasseri,https://x.com/TahaYasseri,Candidates,active,https://en.wikipedia.org/wiki/Taha_Yasseri
90,Iran candidate,Tooji,Tooji_,https://x.com/Tooji_,iranian_singers,active,https://en.wikipedia.org/wiki/Tooji
91,Iran candidate,Vahid Online,Vahid,https://x.com/Vahid,Candidates,active,https://en.wikipedia.org/wiki/Vahid_Online
92,Iran actor,Googoosh,WORLDMUSICAWARD,https://x.com/WORLDMUSICAWARD,iranian_actors,active,https://en.wikipedia.org/wiki/Googoosh
93,Iran actor,Marco Khan,Walklikeakhan,https://x.com/Walklikeakhan,iranian_actors,active,https://en.wikipedia.org/wiki/Marco_Khan
94,Iran actor,Yara Shahidi,YaraShahidi,https://x.com/YaraShahidi,iranian_actors,active,https://en.wikipedia.org/wiki/Yara_Shahidi
95,Iran candidate,Ziba Shirazi,ZanZibaShirazi,https://x.com/ZanZibaShirazi,Candidates,active,https://en.wikipedia.org/wiki/Ziba_Shirazi
96,Iran candidate,Zar Amir Ebrahimi,Zar_Amir,https://x.com/Zar_Amir,Candidates,active,https://en.wikipedia.org/wiki/Zar_Amir_Ebrahimi
97,Iran actor,Elnaaz Norouzi,_iamnaaz_,https://x.com/_iamnaaz_,iranian_actors,active,https://en.wikipedia.org/wiki/Elnaaz_Norouzi
98,Iran ayatollah,Abdollah Javadi Amoli,ajavadiamoli,https://x.com/ajavadiamoli,iranian_ayatollahs,active,https://en.wikipedia.org/wiki/Abdollah_Javadi_Amoli
99,Iran candidate,ali karimi,alikarimi_ak8,https://x.com/alikarimi_ak8,Candidates,active,https://en.wikipedia.org/wiki/Ali_Karimi
100,Iran ayatollah,Ali Motahari,alimotahari_ir,https://x.com/alimotahari_ir,iranian_ayatollahs,active,https://en.wikipedia.org/wiki/Ali_Motahari
101,Iran actor,Amir Jadidi,amir_jadidi,https://x.com/amir_jadidi,iranian_actors,active,https://en.wikipedia.org/wiki/Amir_Jadidi
102,Iran actor,Osamah Sami,apps,https://x.com/apps,iranian_actors,active,https://en.wikipedia.org/wiki/Osamah_Sami
103,Iran candidate,Ardeshir Pashang,ardeshirpashang,https://x.com/ardeshirpashang,iranian_politicians,active,https://en.wikipedia.org/wiki/Ardeshir_Pashang
104,Iran actor,Ayden Mayeri,aydenmayeri,https://x.com/aydenmayeri,iranian_actors,active,https://en.wikipedia.org/wiki/Ayden_Mayeri
105,Iran candidate,Azar Nafisi,azarnafisi,https://x.com/azarnafisi,iranian_journalists,active,https://en.wikipedia.org/wiki/Azar_Nafisi
106,Iran candidate,Babak Hodjat,babakatwork,https://x.com/babakatwork,iranian_scientists,active,https://en.wikipedia.org/wiki/Babak_Hodjat
107,Iran scientist,Babak Amin Tafreshi,babaktafreshi,https://x.com/babaktafreshi,iranian_scientists,active,https://en.wikipedia.org/wiki/Babak_Amin_Tafreshi
108,Iran candidate,Behdad Esfahbod,behdadesfahbod,https://x.com/behdadesfahbod,Candidates,active,https://en.wikipedia.org/wiki/Behdad_Esfahbod
109,Iran candidate,Borzou Daragahi,borzou,https://x.com/borzou,iranian_journalists,active,https://en.wikipedia.org/wiki/Borzou_Daragahi
110,Iran actor,Boshra Dastournezhad,dastournezhad,https://x.com/dastournezhad,iranian_actors,active,https://en.wikipedia.org/wiki/Boshra_Dastournezhad
111,Iran actor,Behrouz Vossoughi,davood_eldeniz,https://x.com/davood_eldeniz,iranian_actors,active,https://en.wikipedia.org/wiki/Behrouz_Vossoughi
112,Iran candidate,Masoud Pezeshkian,drpezeshkian,https://x.com/drpezeshkian,iranian_politicians,active,https://en.wikipedia.org/wiki/Masoud_Pezeshkian
113,Iran singer,Ebi,ebihamedi,https://x.com/ebihamedi,iranian_singers,active,https://en.wikipedia.org/wiki/Ebi
114,Iran candidate,Elham Youssefian,eyoussefian,https://x.com/eyoussefian,Candidates,active,https://en.wikipedia.org/wiki/Elham_Youssefian
115,Iran candidate,Farnaz Fassihi,farnazfassihi,https://x.com/farnazfassihi,iranian_politicians,active,https://en.wikipedia.org/wiki/Farnaz_Fassihi
116,Iran candidate,Farvartish Rezvaniyeh,farvartishr,https://x.com/farvartishr,iranian_journalists,active,https://en.wikipedia.org/wiki/Farvartish_Rezvaniyeh
117,Iran candidate,Fereshteh Molavi,fereshtehmol,https://x.com/fereshtehmol,iranian_writers,active,https://en.wikipedia.org/wiki/Fereshteh_Molavi
118,Iran candidate,Hossein Derakhshan,h0d3r,https://x.com/h0d3r,iranian_journalists,active,https://en.wikipedia.org/wiki/Hossein_Derakhshan
119,Iran economist,Abdolnaser Hemmati,hemmati_ir,https://x.com/hemmati_ir,iranian_economists,active,https://en.wikipedia.org/wiki/Abdolnaser_Hemmati
120,Iran candidate,Hossein Dehghan,hosdehghan,https://x.com/hosdehghan,iranian_politicians,active,https://en.wikipedia.org/wiki/Hossein_Dehghan
121,Iran candidate,Davar Ardalan,idavar,https://x.com/idavar,iranian_journalists,active,https://en.wikipedia.org/wiki/Davar_Ardalan
122,Iran writer,Vahid Asghari,iranrights_org,https://x.com/iranrights_org,iranian_writers,active,https://en.wikipedia.org/wiki/Vahid_Asghari
123,Iran actor,Javad Hashemi,javadhashemicom,https://x.com/javadhashemicom,iranian_actors,active,https://en.wikipedia.org/wiki/Javad_Hashemi
124,Iran candidate,Mohammad Jorjandi,jorjandii,https://x.com/jorjandii,Candidates,active,https://en.wikipedia.org/wiki/Mohammad_Jorjandi
125,Iran candidate,Khashayar Mostafavi,k_Mostafavi,https://x.com/k_Mostafavi,iranian_writers,active,https://en.wikipedia.org/wiki/Khashayar_Mostafavi
126,Iran candidate,Kayhan Barzegar,kbarzeg,https://x.com/kbarzeg,Candidates,active,https://en.wikipedia.org/wiki/Kayhan_Barzegar
