Row_Number,keyword,poi_name,Twitter_username,Twitter_url,source_folder,Twitter_status,Wikipedia_Link
251,Iran activist,Peshmerga,KurdistanWatch,https://x.com/KurdistanWatch,iranian_activists,,https://en.wikipedia.org/wiki/Peshmerga
252,Iran footballer,Daniel Arzani,LommelSKOff,https://x.com/LommelSKOff,iranian_footballers,,https://en.wikipedia.org/wiki/Daniel_Arzani
253,Iran activist,Al-Asad Airbase,LucasFoxNews,https://x.com/LucasFoxNews,iranian_activists,,https://en.wikipedia.org/wiki/Al-Asad_Airbase
254,Iran activist,Mehdi Kouchakzadeh,Mahdikouchakof,https://x.com/Mahdikouchakof,iranian_activists,,https://en.wikipedia.org/wiki/Mehdi_Kouchakzadeh
255,Iran activist,Majid Tavakoli,MajidTavakolii,https://x.com/MajidTavakolii,iranian_activists,,https://en.wikipedia.org/wiki/Majid_Tavakoli
256,Iran footballer,Younes Masoudi,MasoudiYounes,https://x.com/MasoudiYounes,iranian_footballers,,https://en.wikipedia.org/wiki/Younes_Masoudi
257,Iran activist,Mohammad Fazeli,Mfazeli114,https://x.com/Mfazeli114,iranian_activists,,https://en.wikipedia.org/wiki/Mohammad_Fazeli
258,Iran footballer,Niloofar Ardalan,NArdallan,https://x.com/NArdallan,iranian_footballers,,https://en.wikipedia.org/wiki/Niloofar_Ardalan
259,Iran activist,Western Iran clashes (2016–present),PDKIRAN,https://x.com/PDKIRAN,iranian_activists,,https://en.wikipedia.org/wiki/Western_Iran_clashes_%282016%E2%80%93present%29
260,Iran footballer,Peyman Keshavarzi,Pey_keshavarzi,https://x.com/Pey_keshavarzi,iranian_footballers,,https://en.wikipedia.org/wiki/Peyman_Keshavarzi
261,Iran activist,Kurdistan Freedom Party,PollaGarmiany,https://x.com/PollaGarmiany,iranian_activists,,https://en.wikipedia.org/wiki/Kurdistan_Freedom_Party
262,Iran weightlifter,Hamed Solhipour,Powerlifting,https://x.com/Powerlifting,iranian_weightlifters,,https://en.wikipedia.org/wiki/Hamed_Solhipour
263,Iran activist,Izzat Ibrahim al-Douri,RghadSaddam,https://x.com/RghadSaddam,iranian_activists,,https://en.wikipedia.org/wiki/Izzat_Ibrahim_al-Douri
264,Iran footballer,Sardar Azmoun,SAzmoun,https://x.com/SAzmoun,iranian_footballers,,https://en.wikipedia.org/wiki/Sardar_Azmoun
265,Iran activist,Farah Pahlavi,ShahbanouFarah,https://x.com/ShahbanouFarah,iranian_activists,,https://en.wikipedia.org/wiki/Farah_Pahlavi
266,Iran footballer,Jahon Rad,SportingKC,https://x.com/SportingKC,iranian_footballers,,https://en.wikipedia.org/wiki/Jahon_Rad
267,Iran activist,Taraneh Javanbakht,T_Javanbakht,https://x.com/T_Javanbakht,iranian_activists,,https://en.wikipedia.org/wiki/Taraneh_Javanbakht
268,Iran footballer,Peyman Hosseini,TeamMelliIran,https://x.com/TeamMelliIran,iranian_footballers,,https://en.wikipedia.org/wiki/Peyman_Hosseini
269,Iran footballer,Alireza Beiranvand,TheAFCCL,https://x.com/TheAFCCL,iranian_footballers,,https://en.wikipedia.org/wiki/Alireza_Beiranvand
270,Iran activist,Ali Akbar al-Modarresi,TheSayed,https://x.com/TheSayed,iranian_activists,,https://en.wikipedia.org/wiki/Ali_Akbar_al-Modarresi
271,Iran footballer,Omid Nazari,UFLphilippines,https://x.com/UFLphilippines,iranian_footballers,,https://en.wikipedia.org/wiki/Omid_Nazari
272,Iran activist,United Nations Commission on the Status of Women,UN_CSW,https://x.com/UN_CSW,iranian_activists,,https://en.wikipedia.org/wiki/United_Nations_Commission_on_the_Status_of_Women
273,Iran activist,Neighbourhood Youth Alliance of Iran,UYI_fa,https://x.com/UYI_fa,iranian_activists,,https://en.wikipedia.org/wiki/Neighbourhood_Youth_Alliance_of_Iran
274,Iran footballer,Hamed Hajimehdi,WeArePFL,https://x.com/WeArePFL,iranian_footballers,,https://en.wikipedia.org/wiki/Hamed_Hajimehdi
275,Iran activist,Nasrin Sotoudeh,Wnicholasgomes,https://x.com/Wnicholasgomes,iranian_activists,,https://en.wikipedia.org/wiki/Nasrin_Sotoudeh
276,Iran activist,Ahmad Zeidabadi,Zeidabadi_Ahmad,https://x.com/Zeidabadi_Ahmad,iranian_activists,,https://en.wikipedia.org/wiki/Ahmad_Zeidabadi
277,Iran activist,Ali-Akbar Raefipour,_Mahdiyar313,https://x.com/_Mahdiyar313,iranian_activists,,https://en.wikipedia.org/wiki/Ali-Akbar_Raefipour
278,Iran activist,Abbas Abdi,abb_abdi,https://x.com/abb_abdi,iranian_activists,,https://en.wikipedia.org/wiki/Abbas_Abdi
279,Iran footballer,Alireza Jahanbakhsh,alirezajb7,https://x.com/alirezajb7,iranian_footballers,,https://en.wikipedia.org/wiki/Alireza_Jahanbakhsh
280,Iran footballer,Shojae Khalilzadeh,alkasschannel,https://x.com/alkasschannel,iranian_footballers,,https://en.wikipedia.org/wiki/Shojae_Khalilzadeh
281,Iran activist,Farhad Meysami,amnesty,https://x.com/amnesty,iranian_activists,,https://en.wikipedia.org/wiki/Farhad_Meysami
282,Iran activist,Azar Majedi,azarmajedi,https://x.com/azarmajedi,iranian_activists,,https://en.wikipedia.org/wiki/Azar_Majedi
283,Iran activist,Execution of Seyyed Mohammad Hosseini,borhanimohsen1,https://x.com/borhanimohsen1,iranian_activists,,https://en.wikipedia.org/wiki/Execution_of_Seyyed_Mohammad_Hosseini
284,Iran activist,Baloch Students Organization,bso__azad,https://x.com/bso__azad,iranian_activists,,https://en.wikipedia.org/wiki/Baloch_Students_Organization
285,Iran activist,Mahmudali Chehregani,cagricehreganli,https://x.com/cagricehreganli,iranian_activists,,https://en.wikipedia.org/wiki/Mahmudali_Chehregani
286,Iran activist,Islamic State,cards,https://x.com/cards,iranian_activists,,https://en.wikipedia.org/wiki/Islamic_State
287,Iran activist,Hamed Esmaeilion,esmaeilion,https://x.com/esmaeilion,iranian_activists,,https://en.wikipedia.org/wiki/Hamed_Esmaeilion
288,Iran footballer,Sajjad Shahbazzadeh,fcesteghlaliran,https://x.com/fcesteghlaliran,iranian_footballers,,https://en.wikipedia.org/wiki/Sajjad_Shahbazzadeh
289,Iran activist,Detainees of the Mahsa Amini protests,followupiran,https://x.com/followupiran,iranian_activists,,https://en.wikipedia.org/wiki/Detainees_of_the_Mahsa_Amini_protests
290,Iran footballer,Daniel Davari,gc_zuerich,https://x.com/gc_zuerich,iranian_footballers,,https://en.wikipedia.org/wiki/Daniel_Davari
291,Iran activist,Habib Chaab,habibalkaabi1,https://x.com/habibalkaabi1,iranian_activists,,https://en.wikipedia.org/wiki/Habib_Chaab
292,Iran activist,Hassan Abbasi,hasan_abbasi,https://x.com/hasan_abbasi,iranian_activists,,https://en.wikipedia.org/wiki/Hassan_Abbasi
293,Iran activist,Bashar Rashid,hassaninmubarak,https://x.com/hassaninmubarak,iranian_activists,,https://en.wikipedia.org/wiki/Bashar_Rashid
294,Iran activist,Death sentences during the Mahsa Amini protests,hosseinbastani,https://x.com/hosseinbastani,iranian_activists,,https://en.wikipedia.org/wiki/Death_sentences_during_the_Mahsa_Amini_protests
295,Iran activist,Mohammad Boroughani,iranintlbrk,https://x.com/iranintlbrk,iranian_activists,,https://en.wikipedia.org/wiki/Mohammad_Boroughani
296,Iran activist,Baraye,iranwire,https://x.com/iranwire,iranian_activists,,https://en.wikipedia.org/wiki/Baraye
297,Iran activist,Mohammed Mahdi al-Bayati,iraqliveupdate,https://x.com/iraqliveupdate,iranian_activists,,https://en.wikipedia.org/wiki/Mohammed_Mahdi_al-Bayati
298,Iran activist,Jila Baniyaghoob,jilabani,https://x.com/jilabani,iranian_activists,,https://en.wikipedia.org/wiki/Jila_Baniyaghoob
299,Iran activist,Juliana Taimoorazy,jtaimoorazy,https://x.com/jtaimoorazy,iranian_activists,,https://en.wikipedia.org/wiki/Juliana_Taimoorazy
300,Iran footballer,Khosro Heydari,khosroheydari62,https://x.com/khosroheydari62,iranian_footballers,,https://en.wikipedia.org/wiki/Khosro_Heydari
301,Iran wrestler,Execution of Navid Afkari,kingraam,https://x.com/kingraam,iranian_wrestlers,,https://en.wikipedia.org/wiki/Execution_of_Navid_Afkari
302,Iran activist,Lily Mazahery,lilymazahery,https://x.com/lilymazahery,iranian_activists,,https://en.wikipedia.org/wiki/Lily_Mazahery
303,Iran activist,Iranian Complainant Mothers,madarandadkhah,https://x.com/madarandadkhah,iranian_activists,,https://en.wikipedia.org/wiki/Iranian_Complainant_Mothers
304,Iran activist,Nazila Maroufian,maroofian,https://x.com/maroofian,iranian_activists,,https://en.wikipedia.org/wiki/Nazila_Maroufian
305,Iran activist,Masih Alinejad,masih_alinejad,https://x.com/masih_alinejad,iranian_activists,,https://en.wikipedia.org/wiki/Masih_Alinejad
306,Iran activist,Masoud Barzani,masoud_barzani,https://x.com/masoud_barzani,iranian_activists,,https://en.wikipedia.org/wiki/Masoud_Barzani
307,Iran activist,Mohammad Saleh Meftah,meftah,https://x.com/meftah,iranian_activists,,https://en.wikipedia.org/wiki/Mohammad_Saleh_Meftah
308,Iran rapper,Moltafet,moltaf,https://x.com/moltaf,iranian_rappers,,https://en.wikipedia.org/wiki/Moltafet
309,Iran wrestler,Mohammad Reza Geraei,mr_geraei,https://x.com/mr_geraei,iranian_wrestlers,,https://en.wikipedia.org/wiki/Mohammad_Reza_Geraei
310,Iran footballer,Amin Hazbavi,nahuelzn,https://x.com/nahuelzn,iranian_footballers,,https://en.wikipedia.org/wiki/Amin_Hazbavi
311,Iran activist,Nouri al-Maliki,nourialmalikiiq,https://x.com/nourialmalikiiq,iranian_activists,,https://en.wikipedia.org/wiki/Nouri_al-Maliki
312,Iran footballer,Shahab Zahedi,prznsport,https://x.com/prznsport,iranian_footballers,,https://en.wikipedia.org/wiki/Shahab_Zahedi
313,Iran taekwondo practitioner,Amir Mohammad Hosseini,refugees,https://x.com/refugees,iranian_taekwondo_practitioners,,https://en.wikipedia.org/wiki/Amir_Mohammad_Hosseini
314,Iran footballer,Reza Naseri,rezaserii1,https://x.com/rezaserii1,iranian_footballers,,https://en.wikipedia.org/wiki/Reza_Naseri
315,Iran wrestler,Sardar Pashaei,sardar_pashaei,https://x.com/sardar_pashaei,iranian_wrestlers,,https://en.wikipedia.org/wiki/Sardar_Pashaei
316,Iran activist,Aida Rostami,shahrak_ekbatan,https://x.com/shahrak_ekbatan,iranian_activists,,https://en.wikipedia.org/wiki/Aida_Rostami
317,Iran rapper,Ali Sorena,sorenaofficial,https://x.com/sorenaofficial,iranian_rappers,,https://en.wikipedia.org/wiki/Ali_Sorena
318,Iran activist,Morad Tahbaz,statedept,https://x.com/statedept,iranian_activists,,https://en.wikipedia.org/wiki/Morad_Tahbaz
319,Iran activist,Sussan Tahmasebi,sussantweets,https://x.com/sussantweets,iranian_activists,,https://en.wikipedia.org/wiki/Sussan_Tahmasebi
320,Iran activist,Operations Claw-Eagle and Tiger,tcsavunma,https://x.com/tcsavunma,iranian_activists,,https://en.wikipedia.org/wiki/Operations_Claw-Eagle_and_Tiger
321,Iran pop singer,Omid Nemati,virtual,https://x.com/virtual,iranian_pop_singers,,https://en.wikipedia.org/wiki/Omid_Nemati
322,Iran activist,Yasmine Motarjemi,yasminemotarjem,https://x.com/yasminemotarjem,iranian_activists,,https://en.wikipedia.org/wiki/Yasmine_Motarjemi
323,Iran wrestler,Amir Mohammad Yazdani,yazdanicherati,https://x.com/yazdanicherati,iranian_wrestlers,,https://en.wikipedia.org/wiki/Amir_Mohammad_Yazdani
324,Iran footballer,Younes Delfi,younesdelfi,https://x.com/younesdelfi,iranian_footballers,,https://en.wikipedia.org/wiki/Younes_Delfi
325,Iran candidate,Javad Zarif,JZarif,https://x.com/JZarif,Candidates,,https://en.wikipedia.org/wiki/Javad_Yasari
326,Iran candidate,asa,asa,https://x.com/asa,Candidates,,https://en.wikipedia.org/wiki/Sasan
327,Iran candidate,まゆみん,2011,https://x.com/2011,Candidates,,https://en.wikipedia.org/wiki/Mayumi_Sada
328,Iran candidate,2012 ABC,2012,https://x.com/2012,iranian_actors,,https://en.wikipedia.org/wiki/ABC_Me
329,Iran candidate,Sam Beck,2017,https://x.com/2017,Candidates,,https://en.wikipedia.org/wiki/Avatar%3A_The_Last_Airbender_%28franchise%29
330,Iran candidate,Catherine Manso,CathyManso,https://x.com/CathyManso,iranian_journalists,,https://en.wikipedia.org/wiki/La_casa_de_las_sombras
331,Iran candidate,Iran News Wire,IranNW,https://x.com/IranNW,Candidates,,https://en.wikipedia.org/wiki/News_agency
332,Iran candidate,Janez Lenarčič,JanezLenarcic,https://x.com/JanezLenarcic,Candidates,,https://en.wikipedia.org/wiki/Janez_Lenar%C4%8Di%C4%8D
333,Iran candidate,John Kerry,JohnKerry,https://x.com/JohnKerry,Candidates,,https://en.wikipedia.org/wiki/John_Kerry
334,Iran candidate,Kaveh Akbar _ AUTHOR,KavehAkbar,https://x.com/KavehAkbar,iranian_writers,,https://en.wikipedia.org/wiki/Kaveh_Akbar
335,Iran candidate,محمد نهاوندیان,Nahavandian_ir,https://x.com/Nahavandian_ir,iranian_politicians,,https://en.wikipedia.org/wiki/Mohammad_Nahavandian
336,Iran candidate,Nisha Biswal,NishaBiswal,https://x.com/NishaBiswal,iranian_politicians,,https://en.wikipedia.org/wiki/Nisha_Desai_Biswal
337,Iran candidate,Mohsen Namjoo | محسن نامجو,OfficialMNamjoo,https://x.com/OfficialMNamjoo,iranian_actors,,https://en.wikipedia.org/wiki/Mohsen_Namjoo
338,Iran candidate,توماج صالحی,OfficialToomaj,https://x.com/OfficialToomaj,iranian_activists,,https://en.wikipedia.org/wiki/Toomaj_Salehi
339,Iran candidate,porochista khakpour she/her پوروچیستا خاکپور,PKhakpour,https://x.com/PKhakpour,Candidates,,https://en.wikipedia.org/wiki/Porochista_Khakpour
340,Iran candidate,Penn History,PennHistory,https://x.com/PennHistory,Candidates,,https://en.wikipedia.org/wiki/University_of_Pennsylvania
341,Iran candidate,REZA,REZAphotography,https://x.com/REZAphotography,iranian_journalists,,https://en.wikipedia.org/wiki/Reza
342,Iran candidate,SAGES is in Tampa in 2026!,SAGES_Updates,https://x.com/SAGES_Updates,Candidates,,https://en.wikipedia.org/wiki/United_States
343,Iran candidate,Joseph S Blatter,SeppBlatter,https://x.com/SeppBlatter,Candidates,,https://en.wikipedia.org/wiki/Sepp_Blatter
344,Iran candidate,Shaparak Khorsandi شاپرک خرسندی,ShappiKhorsandi,https://x.com/ShappiKhorsandi,iranian_actors,,https://en.wikipedia.org/wiki/Shaparak_Khorsandi
345,Iran candidate,توانا Tavaana,Tavaana,https://x.com/Tavaana,iranian_politicians,,https://en.wikipedia.org/wiki/Nematollah_Aghasi
346,Iran candidate,V&A,V_and_A,https://x.com/V_and_A,Candidates,,https://en.wikipedia.org/wiki/Victoria_and_Albert_Museum
347,Iran candidate,Ali Larijani | علی لاریجانی,alilarijani_ir,https://x.com/alilarijani_ir,iranian_politicians,,https://en.wikipedia.org/wiki/Ali_Larijani
348,Iran candidate,Әлия  Назарбаева,aliyanazarbaeva,https://x.com/aliyanazarbaeva,Candidates,,https://en.wikipedia.org/wiki/Aliya_Nazarbayeva
349,Iran candidate,Arash Sobhani آرش سبحانی,arash_sobhani,https://x.com/arash_sobhani,iranian_writers,,https://en.wikipedia.org/wiki/Arash_Sobhani
350,Iran candidate,Arthur Bullard,art,https://x.com/art,Candidates,,https://en.wikipedia.org/wiki/Arthur_Bullard_Newton
351,Iran candidate,عصر مجلس,asre_majles,https://x.com/asre_majles,Candidates,,https://en.wikipedia.org/wiki/Marand
352,Iran candidate,حسین صمصامی,dr_hsamsami,https://x.com/dr_hsamsami,iranian_politicians,,https://en.wikipedia.org/wiki/Hossein_Samsami
353,Iran candidate,Elina Valtonen,elinavaltonen,https://x.com/elinavaltonen,Candidates,,https://en.wikipedia.org/wiki/Elina_Valtonen
354,Iran candidate,enちゃん,en,https://x.com/en,iranian_politicians,,https://en.wikipedia.org/wiki/CrystalDiskMark
355,Iran candidate,Fatemeh Ekhtesari فاطمه اختصاری,fatemeekhtesari,https://x.com/fatemeekhtesari,Candidates,,https://en.wikipedia.org/wiki/Fateme_Ekhtesari
356,Iran candidate,Tajikistan Football,fft_official,https://x.com/fft_official,Candidates,,https://en.wikipedia.org/wiki/Tajikistan_national_football_team
357,Iran candidate,حمید رسایی,hamidrasaee,https://x.com/hamidrasaee,iranian_journalists,,https://en.wikipedia.org/wiki/Hamid_Rasaee
358,Iran candidate,عبدالرضا هلالی,helalireza,https://x.com/helalireza,iranian_singers,,https://en.wikipedia.org/wiki/Abdolreza_Helali
359,Iran candidate,محمدرضا عارف,ir_aref,https://x.com/ir_aref,iranian_politicians,,https://en.wikipedia.org/wiki/Mohammad_Reza_Aref
360,Iran candidate,ISSUES,issues,https://x.com/issues,Candidates,,https://en.wikipedia.org/wiki/Issue
361,Iran candidate,La Biennale di Venezia,la_Biennale,https://x.com/la_Biennale,iranian_writers,,https://en.wikipedia.org/wiki/Venice_Biennale
362,Iran candidate,La Toya Jackson,latoyajackson,https://x.com/latoyajackson,Candidates,,https://en.wikipedia.org/wiki/La_Toya_Jackson
363,Iran candidate,تلویزیون منوتو,manototv,https://x.com/manototv,iranian_politicians,,https://en.wikipedia.org/wiki/Manoto
364,Iran candidate,M.H. Ansari,mhhansari,https://x.com/mhhansari,Candidates,,https://en.wikipedia.org/wiki/Mohammad_Hamid_Ansari
365,Iran candidate,nazanin,nazaninarmanian,https://x.com/nazaninarmanian,iranian_scientists,,https://en.wikipedia.org/wiki/Nazanin_Zaghari-Ratcliffe
366,Iran candidate,n,nm,https://x.com/nm,Candidates,,https://en.wikipedia.org/wiki/N
367,Iran candidate,پیروز حناچی,pirouzhanachi,https://x.com/pirouzhanachi,iranian_politicians,,https://en.wikipedia.org/wiki/Pirouz_Hanachi
368,Iran candidate,رضا حقيقت‌نژاد,rezahn56,https://x.com/rezahn56,iranian_journalists,,https://en.wikipedia.org/wiki/Reza_Haghighatnejad
369,Iran candidate,Reza Rohani Official,rezjazz,https://x.com/rezjazz,iranian_writers,,https://en.wikipedia.org/wiki/Reza_Rohani
370,Iran candidate,روح الله جمعه ای,roohallahj,https://x.com/roohallahj,iranian_journalists,,https://en.wikipedia.org/wiki/Roohallah_Jomei
371,Iran candidate,『S』,s,https://x.com/s,Candidates,,https://en.wikipedia.org/wiki/S
372,Iran candidate,سعید محمد,saeid_mohammad_,https://x.com/saeid_mohammad_,Candidates,,https://en.wikipedia.org/wiki/Saeed_Mohammad
373,Iran candidate,شهاب‌الدين طباطبايى,shahabedin76,https://x.com/shahabedin76,iranian_journalists,,https://en.wikipedia.org/wiki/Shahabeddin_Tabatabaei
374,Iran candidate,Snoh,snohaalegra,https://x.com/snohaalegra,iranian_singers,,https://en.wikipedia.org/wiki/Snoh_Aalegra
375,Iran candidate,Stronger,stronger,https://x.com/stronger,iranian_journalists,,https://en.wikipedia.org/wiki/Stronger
376,Iran candidate,ТГМУ имени Абуали ибни Сино,tajmedun,https://x.com/tajmedun,Candidates,,https://en.wikipedia.org/wiki/Lolaniso_Ismailova
377,Iran candidate,thebest,thebest,https://x.com/thebest,Candidates,,https://en.wikipedia.org/wiki/Patras
378,Iran candidate,Zal,z_al,https://x.com/z_al,iranian_writers,,https://en.wikipedia.org/wiki/Z%C4%81l
