Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Mohammad Va'ez Abaee-Khorasani,https://en.wikipedia.org/wiki/Mohammad_Va%27ez_Abaee-Khorasani,,,,,,,,,
Abbas Ali Akhtari,https://en.wikipedia.org/wiki/Abbas_Ali_Akhtari,Q5701112,https://www.wikidata.org/wiki/Q5701112,male,revolutionary,Iran,Sorkheh,1939-12-07T00:00:00Z,,
Abdol Javad Alamolhoda,https://en.wikipedia.org/wiki/Abdol_Javad_Alamolhoda,Q109550402,https://www.wikidata.org/wiki/Q109550402,male,ʿālim,Iran; Pahlavi Iran,Mashhad,1930-01-01T00:00:00Z,,
Seyed Abolfazl Mousavi Tabrizi,https://en.wikipedia.org/wiki/Seyed_Abolfazl_Mousavi_Tabrizi,Q31067274,https://www.wikidata.org/wiki/Q31067274,male,Islamic jurist,Iran; Pahlavi Iran,Tabriz,1935-01-01T00:00:00Z,,
Mohammad-Hassan Aboutorabi Fard,https://en.wikipedia.org/wiki/Mohammad-Hassan_Aboutorabi_Fard,Q4500245,https://www.wikidata.org/wiki/Q4500245,male,politician,Iran,Qazvin,1953-01-30T00:00:00Z,,
Ahmad Mohseni Garakani,https://en.wikipedia.org/wiki/Ahmad_Mohseni_Garakani,Q5705780,https://www.wikidata.org/wiki/Q5705780,male,judge,Iran,Ashtian,1926-01-01T00:00:00Z,,
Ahmad Mojtahedi Tehrani,https://en.wikipedia.org/wiki/Ahmad_Mojtahedi_Tehrani,Q5952586,https://www.wikidata.org/wiki/Q5952586,male,religious figure,Iran,Tehran,1923-01-01T00:00:00Z,,
Al-Hurr al-Amili,https://en.wikipedia.org/wiki/Al-Hurr_al-Amili,Q3777119,https://www.wikidata.org/wiki/Q3777119,male,akhoond; poet; theologian,,Machgara,1624-04-25T00:00:00Z,,
Amina Bint al-Majlisi,https://en.wikipedia.org/wiki/Amina_Bint_al-Majlisi,Q5948584,https://www.wikidata.org/wiki/Q5948584,female,mystic,Iran,Isfahan,,,
Mohammad Ali Ale-Hashem,https://en.wikipedia.org/wiki/Mohammad_Ali_Ale-Hashem,Q31069614,https://www.wikidata.org/wiki/Q31069614,male,jurist; politician; ʿālim,Iran; Pahlavi Iran,Tabriz,1962-01-01T00:00:00Z,,
Abdul Hosein Amini,https://en.wikipedia.org/wiki/Abdul_Hosein_Amini,Q402108,https://www.wikidata.org/wiki/Q402108,male,Islamic jurist; encyclopedist,Iran,Tabriz,1902-01-01T00:00:00Z,,
Ebrahim Amini,https://en.wikipedia.org/wiki/Ebrahim_Amini,Q3180917,https://www.wikidata.org/wiki/Q3180917,male,akhoond; politician; theologian,Iran,Najafabad,1925-06-30T00:00:00Z,,
Hashim Larijani,https://en.wikipedia.org/wiki/Hashim_Larijani,Q5678915,https://www.wikidata.org/wiki/Q5678915,male,akhoond; cleric; philosopher; theologian; writer,Iran,Pardameh,1899-01-01T00:00:00Z,,
Murtadha Ansari,https://en.wikipedia.org/wiki/Murtadha_Ansari,Q730317,https://www.wikidata.org/wiki/Q730317,male,cleric,Qajar Iran,Dezful,1800-05-13T00:00:00Z,,
Mohsen Araki,https://en.wikipedia.org/wiki/Mohsen_Araki,Q851196,https://www.wikidata.org/wiki/Q851196,male,theologian; writer,Iran,Najaf,1955-01-01T00:00:00Z,,
Rahim Arbab,https://en.wikipedia.org/wiki/Rahim_Arbab,Q7283402,https://www.wikidata.org/wiki/Q7283402,male,Islamic jurist; akhoond; mystic; theologian,Iran,Chermahin,1875-01-01T00:00:00Z,,
Mohammad-Bagher Bagheri,https://en.wikipedia.org/wiki/Mohammad-Bagher_Bagheri,Q18511942,https://www.wikidata.org/wiki/Q18511942,male,religious figure,Iran,کن,1926-01-01T00:00:00Z,,
Ahmad Beheshti,https://en.wikipedia.org/wiki/Ahmad_Beheshti,Q5849207,https://www.wikidata.org/wiki/Q5849207,male,politician,Iran,Fasa,1935-01-01T00:00:00Z,,
Mohammad Beheshti,https://en.wikipedia.org/wiki/Mohammad_Beheshti,Q714744,https://www.wikidata.org/wiki/Q714744,male,akhoond; judge; politician; theologian; writer,Iran,Isfahan,1928-10-24T00:00:00Z,,
Mostafa Boroujerdi,https://en.wikipedia.org/wiki/Mostafa_Boroujerdi,Q6565623,https://www.wikidata.org/wiki/Q6565623,male,akhoond; cleric; essayist; theologian,Iran,,1962-01-01T00:00:00Z,,
Mostafa Mohaghegh Damad,https://en.wikipedia.org/wiki/Mostafa_Mohaghegh_Damad,Q6916872,https://www.wikidata.org/wiki/Q6916872,male,akhoond; philosopher; theologian; university teacher; writer,Iran,Qom,1945-01-01T00:00:00Z,,
Lotfollah Dezhkam,https://en.wikipedia.org/wiki/Lotfollah_Dezhkam,Q56365516,https://www.wikidata.org/wiki/Q56365516,male,,,Jahrom,1962-01-01T00:00:00Z,,
Ghorbanali Dorri-Najafabadi,https://en.wikipedia.org/wiki/Ghorbanali_Dorri-Najafabadi,Q446785,https://www.wikidata.org/wiki/Q446785,male,akhoond; politician; theologian,Iran,Ray,1950-01-01T00:00:00Z,,
Mohammed Emami-Kashani,https://en.wikipedia.org/wiki/Mohammed_Emami-Kashani,Q10858101,https://www.wikidata.org/wiki/Q10858101,male,politician; ʿālim,Iran; Pahlavi Iran,Kashan,1931-02-03T00:00:00Z,,
Mohammad Taghi Falsafi,https://en.wikipedia.org/wiki/Mohammad_Taghi_Falsafi,Q5701482,https://www.wikidata.org/wiki/Q5701482,male,writer,Iran,Tehran,1908-04-13T00:00:00Z,,
Mohsen Faqihi,https://en.wikipedia.org/wiki/Mohsen_Faqihi,Q61960503,https://www.wikidata.org/wiki/Q61960503,male,,,,1952-01-01T00:00:00Z,,
Abdul Karim Farhani,https://en.wikipedia.org/wiki/Abdul_Karim_Farhani,Q28713941,https://www.wikidata.org/wiki/Q28713941,male,,Iran,Ahvaz,1964-01-01T00:00:00Z,,
Mohammad Hadi Ghazanfari Khansari,https://en.wikipedia.org/wiki/Mohammad_Hadi_Ghazanfari_Khansari,Q4135805,https://www.wikidata.org/wiki/Q4135805,male,akhoond; theologian,Iran,Iran,1957-01-01T00:00:00Z,,
Zaynolabideen Ghorbani,https://en.wikipedia.org/wiki/Zaynolabideen_Ghorbani,Q5960050,https://www.wikidata.org/wiki/Q5960050,male,,,,1933-01-01T00:00:00Z,,
Mohammad Mohammadi Golpayegani,https://en.wikipedia.org/wiki/Mohammad_Mohammadi_Golpayegani,Q5940585,https://www.wikidata.org/wiki/Q5940585,male,cleric,Iran,Golpayegan,1943-01-01T00:00:00Z,,
Mehdi Haeri Yazdi,https://en.wikipedia.org/wiki/Mehdi_Haeri_Yazdi,Q1917222,https://www.wikidata.org/wiki/Q1917222,male,akhoond; philosopher; theologian; writer,Iran,Qom,1923-01-01T00:00:00Z,,
Kazem al-Haeri,https://en.wikipedia.org/wiki/Kazem_al-Haeri,Q840793,https://www.wikidata.org/wiki/Q840793,male,akhoond; theologian,Iran,Karbala,1938-01-01T00:00:00Z,,
Abdullah Keyvani Hafeshjani,https://en.wikipedia.org/wiki/Abdullah_Keyvani_Hafeshjani,Q126195499,https://www.wikidata.org/wiki/Q126195499,male,,Iran,Hafshejan,1963-01-01T00:00:00Z,,
Mir Ahmad Reza Hajati,https://en.wikipedia.org/wiki/Mir_Ahmad_Reza_Hajati,Q53568270,https://www.wikidata.org/wiki/Q53568270,male,,,,1967-01-01T00:00:00Z,,
Mahmoud Hashemi Shahroudi,https://en.wikipedia.org/wiki/Mahmoud_Hashemi_Shahroudi,Q1363254,https://www.wikidata.org/wiki/Q1363254,male,Islamic jurist; judge; politician,Iran; Iraq,Najaf,1948-08-15T00:00:00Z,,
Hashem Hashemzadeh Herisi,https://en.wikipedia.org/wiki/Hashem_Hashemzadeh_Herisi,Q18541414,https://www.wikidata.org/wiki/Q18541414,male,politician,Iran,Heris,1938-01-01T00:00:00Z,,
Hassan Mortazavi Shahroudi,https://en.wikipedia.org/wiki/Hassan_Mortazavi_Shahroudi,Q69488799,https://www.wikidata.org/wiki/Q69488799,male,,,,1933-02-22T00:00:00Z,,
Hassan Shariati Niyasar,https://en.wikipedia.org/wiki/Hassan_Shariati_Niyasar,Q25423523,https://www.wikidata.org/wiki/Q25423523,male,politician,,,1933-03-21T00:00:00Z,,
Hassan Hassanzadeh Amoli,https://en.wikipedia.org/wiki/Hassan_Hassanzadeh_Amoli,Q4120523,https://www.wikidata.org/wiki/Q4120523,male,astronomer; mathematician; mystic; philosopher; politician; writer; ʿālim,Iran; Pahlavi Iran,Ira,1926-02-10T00:00:00Z,,
Mir Ebrahim Seyyed Hatami,https://en.wikipedia.org/wiki/Mir_Ebrahim_Seyyed_Hatami,Q6872064,https://www.wikidata.org/wiki/Q6872064,male,akhoond; cleric; theologian,Iran,Ardabil,1924-01-01T00:00:00Z,,
Mohsen Heidari Alekasir,https://en.wikipedia.org/wiki/Mohsen_Heidari_Alekasir,Q5711438,https://www.wikidata.org/wiki/Q5711438,male,,Iran,Shush,1957-01-01T00:00:00Z,,
Hossein Rasti Kashani,https://en.wikipedia.org/wiki/Hossein_Rasti_Kashani,Q5949434,https://www.wikidata.org/wiki/Q5949434,male,akhoond; theologian,Iran,Kashan,1927-01-01T00:00:00Z,,
Ahmad Hosseini Khorasani,https://en.wikipedia.org/wiki/Ahmad_Hosseini_Khorasani,Q28174290,https://www.wikidata.org/wiki/Q28174290,male,,,,1959-01-01T00:00:00Z,,
Mohammad Ezodin Hosseini Zanjani,https://en.wikipedia.org/wiki/Mohammad_Ezodin_Hosseini_Zanjani,Q6891942,https://www.wikidata.org/wiki/Q6891942,male,akhoond; theologian,Iran,Iran,1921-11-01T00:00:00Z,,
Nasir Hosseini,https://en.wikipedia.org/wiki/Nasir_Hosseini,Q86989403,https://www.wikidata.org/wiki/Q86989403,male,,,,1967-01-01T00:00:00Z,,
Mohammad Ebrahim Jannaati,https://en.wikipedia.org/wiki/Mohammad_Ebrahim_Jannaati,Q4308768,https://www.wikidata.org/wiki/Q4308768,male,theologian,Iran,Tash,1933-01-01T00:00:00Z,,
Ahmad Jannati,https://en.wikipedia.org/wiki/Ahmad_Jannati,Q400624,https://www.wikidata.org/wiki/Q400624,male,akhoond; politician; theologian,Iran,Isfahan,1927-02-22T00:00:00Z,,
Abdollah Javadi Amoli,https://en.wikipedia.org/wiki/Abdollah_Javadi_Amoli,Q4115655,https://www.wikidata.org/wiki/Q4115655,male,akhoond; philosopher; politician; theologian; writer,Iran,Amol,1933-05-01T00:00:00Z,ajavadiamoli,https://x.com/ajavadiamoli
Abbas Ka'bi,https://en.wikipedia.org/wiki/Abbas_Ka%27bi,,,,,,,,IranIntl_En,https://x.com/IranIntl_En
Karamatollah Malek-Hosseini,https://en.wikipedia.org/wiki/Karamatollah_Malek-Hosseini,Q5726700,https://www.wikidata.org/wiki/Q5726700,male,,Iran,Shushtar,1924-01-01T00:00:00Z,,
Abol-Ghasem Kashani,https://en.wikipedia.org/wiki/Abol-Ghasem_Kashani,Q322703,https://www.wikidata.org/wiki/Q322703,male,Islamic jurist; politician; theologian,Iran,Tehran,1882-11-19T00:00:00Z,,
Mohammad-Taghi Khalaji,https://en.wikipedia.org/wiki/Mohammad-Taghi_Khalaji,Q6891649,https://www.wikidata.org/wiki/Q6891649,male,akhoond; cleric; theologian; writer,Iran,,1948-01-01T00:00:00Z,,
Sadegh Khalkhali,https://en.wikipedia.org/wiki/Sadegh_Khalkhali,Q633447,https://www.wikidata.org/wiki/Q633447,male,akhoond; cleric; judge; politician; prosecutor; teacher; theologian,Iran,Ardabil,1926-07-27T00:00:00Z,,
Mohammad Khamenei,https://en.wikipedia.org/wiki/Mohammad_Khamenei,Q5952192,https://www.wikidata.org/wiki/Q5952192,male,academic,Iran,Mashhad,1935-12-25T00:00:00Z,,
Mohsen Kharazi,https://en.wikipedia.org/wiki/Mohsen_Kharazi,Q6894418,https://www.wikidata.org/wiki/Q6894418,male,akhoond; cleric; politician; theologian,Iran,Tehran,1937-01-01T00:00:00Z,,
Ahmad Khatami,https://en.wikipedia.org/wiki/Ahmad_Khatami,Q3309356,https://www.wikidata.org/wiki/Q3309356,male,politician,Iran,Semnan,1960-05-08T00:00:00Z,,
Ruhollah Khatami,https://en.wikipedia.org/wiki/Ruhollah_Khatami,Q7378679,https://www.wikidata.org/wiki/Q7378679,male,akhoond; politician; theologian,Iran,Ardakan,1906-10-28T00:00:00Z,,
Ali Akbar Masoudi Khomeini,https://en.wikipedia.org/wiki/Ali_Akbar_Masoudi_Khomeini,Q65197474,https://www.wikidata.org/wiki/Q65197474,male,,,,1931-01-01T00:00:00Z,,
Azizollah Khoshvaght,https://en.wikipedia.org/wiki/Azizollah_Khoshvaght,Q6564522,https://www.wikidata.org/wiki/Q6564522,male,cleric,Iran,,1926-01-01T00:00:00Z,,
Mohammad-Reza Mahdavi Kani,https://en.wikipedia.org/wiki/Mohammad-Reza_Mahdavi_Kani,Q722774,https://www.wikidata.org/wiki/Q722774,male,akhoond; politician; theologian,Iran,Tehran,1931-04-08T00:00:00Z,,
Mahdi Hosseini Rohani,https://en.wikipedia.org/wiki/Mahdi_Hosseini_Rohani,Q109547852,https://www.wikidata.org/wiki/Q109547852,male,,,,1925-01-01T00:00:00Z,,
Moslem Malakouti,https://en.wikipedia.org/wiki/Moslem_Malakouti,Q353139,https://www.wikidata.org/wiki/Q353139,male,akhoond; theologian,Iran,Sarab,1923-08-13T00:00:00Z,,
Ahmad Marvi,https://en.wikipedia.org/wiki/Ahmad_Marvi,Q63974320,https://www.wikidata.org/wiki/Q63974320,male,cleric,Iran,Mashhad,1958-01-01T00:00:00Z,,
Abdol-Hamid Masoumi-Tehrani,https://en.wikipedia.org/wiki/Abdol-Hamid_Masoumi-Tehrani,Q17612034,https://www.wikidata.org/wiki/Q17612034,male,ayatollah,Iran,Tehran,,,
Ali Asghar Mazandarani,https://en.wikipedia.org/wiki/Ali_Asghar_Mazandarani,Q5939816,https://www.wikidata.org/wiki/Q5939816,male,akhoond; theologian,Iran,Amirkola,1826-01-01T00:00:00Z,,
Sharif al-Ulama,https://en.wikipedia.org/wiki/Sharif_al-Ulama,Q20111075,https://www.wikidata.org/wiki/Q20111075,male,,,Karbala,1791-01-01T00:00:00Z,,
Taqi Yazdi,https://en.wikipedia.org/wiki/Taqi_Yazdi,Q1366556,https://www.wikidata.org/wiki/Q1366556,male,philosopher; politician; ʿālim,Iran; Pahlavi dynasty,Yazd,1934-01-31T00:00:00Z,,
Ali Meshkini,https://en.wikipedia.org/wiki/Ali_Meshkini,Q1378298,https://www.wikidata.org/wiki/Q1378298,male,akhoond; cleric; politician; theologian,Iran,Meshginshahr,1922-12-02T00:00:00Z,,
Mohammad Hadi al-Milani,https://en.wikipedia.org/wiki/Mohammad_Hadi_al-Milani,Q6408527,https://www.wikidata.org/wiki/Q6408527,male,Islamic jurist; philanthropist; teacher; writer,Iran,Najaf,1895-09-06T00:00:00Z,,
Mohammad-Mahdi Mirbagheri,https://en.wikipedia.org/wiki/Mohammad-Mahdi_Mirbagheri,Q5949735,https://www.wikidata.org/wiki/Q5949735,male,religious studies scholar,Iran,Qom,1961-01-01T00:00:00Z,,
Mohammad-Reza Modarresi Yazdi,https://en.wikipedia.org/wiki/Mohammad-Reza_Modarresi_Yazdi,Q6891642,https://www.wikidata.org/wiki/Q6891642,male,politician,Iran,Yazd,1955-01-01T00:00:00Z,,
Mohammad Mofatteh,https://en.wikipedia.org/wiki/Mohammad_Mofatteh,Q6892196,https://www.wikidata.org/wiki/Q6892196,male,akhoond; philosopher; politician; theologian; writer,Iran,Hamadan,1928-06-18T00:00:00Z,,
Kazem Nourmofidi,https://en.wikipedia.org/wiki/Kazem_Nourmofidi,Q5676600,https://www.wikidata.org/wiki/Q5676600,male,,Iran,Gorgan,1940-01-01T00:00:00Z,,
Morteza Moghtadai,https://en.wikipedia.org/wiki/Morteza_Moghtadai,Q6914593,https://www.wikidata.org/wiki/Q6914593,male,akhoond; cleric; theologian,Iran,Isfahan,1936-01-01T00:00:00Z,,
Mohammad Bagher Shafti,https://en.wikipedia.org/wiki/Mohammad_Bagher_Shafti,Q5962741,https://www.wikidata.org/wiki/Q5962741,male,imam,Iran,Isfahan,1761-01-01T00:00:00Z,,
Mohammad Faghie,https://en.wikipedia.org/wiki/Mohammad_Faghie,Q25425539,https://www.wikidata.org/wiki/Q25425539,male,politician,,,1942-04-10T00:00:00Z,,
Mohammad Sadoughi,https://en.wikipedia.org/wiki/Mohammad_Sadoughi,Q5950821,https://www.wikidata.org/wiki/Q5950821,male,,Iran,Yazd,1909-03-01T00:00:00Z,,
Mohammad Shahcheraghi,https://en.wikipedia.org/wiki/Mohammad_Shahcheraghi,Q5675008,https://www.wikidata.org/wiki/Q5675008,male,politician,Iran,Damghan,1934-01-01T00:00:00Z,,
Mohammad-Hadi Abdekhodaei,https://en.wikipedia.org/wiki/Mohammad-Hadi_Abdekhodaei,Q5768851,https://www.wikidata.org/wiki/Q5768851,male,academic; diplomat; philosopher,Iran,Mashhad,1938-07-28T00:00:00Z,,
Reza Mohammadi Langroudi,https://en.wikipedia.org/wiki/Reza_Mohammadi_Langroudi,Q87975990,https://www.wikidata.org/wiki/Q87975990,male,religious leader,Iran,Langarud,1928-08-03T00:00:00Z,,
Mohammad Mohammadi Gilani,https://en.wikipedia.org/wiki/Mohammad_Mohammadi_Gilani,Q6892198,https://www.wikidata.org/wiki/Q6892198,male,akhoond; cleric; judge; politician; theologian,Iran,Rudsar,1928-08-31T00:00:00Z,,
Mohammed Kadhim al-Modarresi,https://en.wikipedia.org/wiki/Mohammed_Kadhim_al-Modarresi,Q89226053,https://www.wikidata.org/wiki/Q89226053,male,,,Mashhad,1912-01-01T00:00:00Z,,
Mohammad Momen,https://en.wikipedia.org/wiki/Mohammad_Momen,Q3180910,https://www.wikidata.org/wiki/Q3180910,male,akhoond; cleric; politician; theologian,Iran,Qom,1938-01-13T00:00:00Z,,
Morteza Motahhari,https://en.wikipedia.org/wiki/Morteza_Motahhari,Q1397229,https://www.wikidata.org/wiki/Q1397229,male,akhoond; ayatollah; philosopher; politician; theologian; writer,Iran; Pahlavi Iran; Qajar Iran,Fariman,1919-01-31T00:00:00Z,,
Mostafa Mousavi Faraz,https://en.wikipedia.org/wiki/Mostafa_Mousavi_Faraz,Q31067587,https://www.wikidata.org/wiki/Q31067587,male,,,,1944-01-01T00:00:00Z,,
Abdul-Nabi Mousavi Fard,https://en.wikipedia.org/wiki/Abdul-Nabi_Mousavi_Fard,Q63787406,https://www.wikidata.org/wiki/Q63787406,male,,,Jahrom,1956-01-01T00:00:00Z,,
Mohammad Ali Mousavi Jazayeri,https://en.wikipedia.org/wiki/Mohammad_Ali_Mousavi_Jazayeri,Q6891773,https://www.wikidata.org/wiki/Q6891773,male,akhoond; cleric; theologian,Iran,Shushtar,1941-01-01T00:00:00Z,,
Mohammad Mousavi Khoeiniha,https://en.wikipedia.org/wiki/Mohammad_Mousavi_Khoeiniha,Q6892215,https://www.wikidata.org/wiki/Q6892215,male,akhoond; cleric; politician; theologian,Iran,Qazvin,1942-01-01T00:00:00Z,,
Seyed Esmaeil Mousavi Zanjani,https://en.wikipedia.org/wiki/Seyed_Esmaeil_Mousavi_Zanjani,Q5955096,https://www.wikidata.org/wiki/Q5955096,male,judge,Iran,Pari,1926-01-01T00:00:00Z,,
Mohammad-Ali Movahedi Kermani,https://en.wikipedia.org/wiki/Mohammad-Ali_Movahedi_Kermani,Q4725060,https://www.wikidata.org/wiki/Q4725060,male,akhoond; politician; theologian,Iran,Kerman,1931-01-01T00:00:00Z,,
Muhammad Hossein Gharavi,https://en.wikipedia.org/wiki/Muhammad_Hossein_Gharavi,Q6402052,https://www.wikidata.org/wiki/Q6402052,male,Islamic jurist; poet,Kingdom of Iraq; Ottoman Empire; Pahlavi Iran; Qajar Iran,Kadhimiya,1878-12-26T00:00:00Z,,
Muhammad Jafar Moravej,https://en.wikipedia.org/wiki/Muhammad_Jafar_Moravej,Q30582970,https://www.wikidata.org/wiki/Q30582970,male,religious figure,,Shushtar,,,
Shahab ud-Din Mar'ashi Najafi,https://en.wikipedia.org/wiki/Shahab_ud-Din_Mar%27ashi_Najafi,,,,,,,,,
Abdul-Nabi Namazi,https://en.wikipedia.org/wiki/Abdul-Nabi_Namazi,Q4665101,https://www.wikidata.org/wiki/Q4665101,male,akhoond; cleric; judge; literary scholar; politician; theologian,Iran,Bushehr,1948-01-01T00:00:00Z,,
Mohammad Reza Naseri Yazdi,https://en.wikipedia.org/wiki/Mohammad_Reza_Naseri_Yazdi,Q5883439,https://www.wikidata.org/wiki/Q5883439,male,,,Yazd,1945-01-01T00:00:00Z,,
Nasrallah Shah-Abadi,https://en.wikipedia.org/wiki/Nasrallah_Shah-Abadi,Q25424709,https://www.wikidata.org/wiki/Q25424709,male,politician,,,1930-01-01T00:00:00Z,,
Hasan Ali Nejabat Shirazi,https://en.wikipedia.org/wiki/Hasan_Ali_Nejabat_Shirazi,Q5940890,https://www.wikidata.org/wiki/Q5940890,male,mystic; writer,Iran,Tabriz,1917-01-01T00:00:00Z,,
Mohammad Reza Nekoonam,https://en.wikipedia.org/wiki/Mohammad_Reza_Nekoonam,Q6892338,https://www.wikidata.org/wiki/Q6892338,male,akhoond; theologian,Iran,Golpayegan,1949-01-09T00:00:00Z,,
Nematollah Jazayeri,https://en.wikipedia.org/wiki/Nematollah_Jazayeri,Q10293670,https://www.wikidata.org/wiki/Q10293670,male,theologian,,Shushtar,1640-01-01T00:00:00Z,,
Ali Orumian,https://en.wikipedia.org/wiki/Ali_Orumian,Q5946330,https://www.wikidata.org/wiki/Q5946330,male,ayatollah,Iran,Maragheh,1932-01-01T00:00:00Z,,
Reza Ostadi,https://en.wikipedia.org/wiki/Reza_Ostadi,Q7319777,https://www.wikidata.org/wiki/Q7319777,male,akhoond; cleric; politician; theologian,Iran,Tehran,1937-09-29T00:00:00Z,,
Aboutaleb Pishvai,https://en.wikipedia.org/wiki/Aboutaleb_Pishvai,Q55979205,https://www.wikidata.org/wiki/Q55979205,male,,,,1896-01-01T00:00:00Z,,
Mohammad Javad Pishvai,https://en.wikipedia.org/wiki/Mohammad_Javad_Pishvai,Q16045576,https://www.wikidata.org/wiki/Q16045576,male,cleric,Iran,Tabriz,1924-01-01T00:00:00Z,,
Mohsin Qara'ati,https://en.wikipedia.org/wiki/Mohsin_Qara%27ati,,,,,,,,,
Akbar Hashemi Rafsanjani,https://en.wikipedia.org/wiki/Akbar_Hashemi_Rafsanjani,Q186111,https://www.wikidata.org/wiki/Q186111,male,akhoond; entrepreneur; politician; writer,Iran,Bahreman,1934-08-25T00:00:00Z,khamenei_ir,https://x.com/khamenei_ir
Ebrahim Raisi,https://en.wikipedia.org/wiki/Ebrahim_Raisi,Q5947347,https://www.wikidata.org/wiki/Q5947347,male,Islamic jurist; politician; qadi,Iran; Pahlavi Iran,Mashhad,1960-12-14T00:00:00Z,raisi_com,https://x.com/raisi_com
