Name,Wikipedia_Link,wikidata_qid,wikidata_url,wikidata_gender,wikidata_occupation,wikidata_country_of_citizenship,wikidata_place_of_birth,wikidata_date_of_birth,Twitter_username,Twitter_url
Reza Ramezani Gilani,https://en.wikipedia.org/wiki/Reza_Ramezani_Gilani,Q3275870,https://www.wikidata.org/wiki/Q3275870,male,philosopher; university teacher; writer,Iran,Rasht,1963-01-01T00:00:00Z,,
Ali Akbar Rashad,https://en.wikipedia.org/wiki/Ali_Akbar_Rashad,Q5941464,https://www.wikidata.org/wiki/Q5941464,male,philosopher,Iran,,1955-01-01T00:00:00Z,,
Yasubedin Rastegar Jooybari,https://en.wikipedia.org/wiki/Yasubedin_Rastegar_Jooybari,Q4116836,https://www.wikidata.org/wiki/Q4116836,male,akhoond; theologian,Iran,Juybar,1940-01-01T00:00:00Z,,
Mohammad Reyshahri,https://en.wikipedia.org/wiki/Mohammad_Reyshahri,Q446774,https://www.wikidata.org/wiki/Q446774,male,politician; ʿālim,Iran; Pahlavi Iran,Ray,1946-10-29T00:00:00Z,,
Gholamreza Rezvani,https://en.wikipedia.org/wiki/Gholamreza_Rezvani,Q16049924,https://www.wikidata.org/wiki/Q16049924,male,politician,Iran,Khomein,http://www.wikidata.org/.well-known/genid/b1efdb56d0a4fdfdc6c317b842304da5,,
Hadi Rohani,https://en.wikipedia.org/wiki/Hadi_Rohani,Q16053999,https://www.wikidata.org/wiki/Q16053999,male,,Iran,Babolsar,1923-01-01T00:00:00Z,,
Morteza Sadouqi Mazandarani,https://en.wikipedia.org/wiki/Morteza_Sadouqi_Mazandarani,Q6914602,https://www.wikidata.org/wiki/Q6914602,male,Islamic jurist,Iran,Iran,1946-01-01T00:00:00Z,,
Sadr al-Din bin Saleh,https://en.wikipedia.org/wiki/Sadr_al-Din_bin_Saleh,Q5680597,https://www.wikidata.org/wiki/Q5680597,male,,,,1779-01-01T00:00:00Z,,
Ismail as-Sadr,https://en.wikipedia.org/wiki/Ismail_as-Sadr,Q12183068,https://www.wikidata.org/wiki/Q12183068,male,religious figure,Iraq,Isfahan,1842-01-01T00:00:00Z,,
Seyyed Mohammad Saeedi,https://en.wikipedia.org/wiki/Seyyed_Mohammad_Saeedi,Q5680726,https://www.wikidata.org/wiki/Q5680726,male,,,,,,
Gholam Ali Safai Bushehri,https://en.wikipedia.org/wiki/Gholam_Ali_Safai_Bushehri,Q5734204,https://www.wikidata.org/wiki/Q5734204,male,cleric,Iran,Bushehr,1959-01-01T00:00:00Z,,
Ali Safi Golpaygani,https://en.wikipedia.org/wiki/Ali_Safi_Golpaygani,Q4725174,https://www.wikidata.org/wiki/Q4725174,male,Islamic jurist; akhoond; theologian,Iran,Golpayegan,1912-01-01T00:00:00Z,,
Sayyed Ibrahim Estahbanati,https://en.wikipedia.org/wiki/Sayyed_Ibrahim_Estahbanati,Q22694510,https://www.wikidata.org/wiki/Q22694510,male,politician,,,,,
Kazem Seddiqi,https://en.wikipedia.org/wiki/Kazem_Seddiqi,Q6381008,https://www.wikidata.org/wiki/Q6381008,male,cleric; politician,Iran,Abhar,1951-03-04T00:00:00Z,,
Zohreh Sefati,https://en.wikipedia.org/wiki/Zohreh_Sefati,Q8073476,https://www.wikidata.org/wiki/Q8073476,female,Islamic jurist,Iran,Abadan,1948-01-01T00:00:00Z,,
Seyyed Ahmad Reza Shahrokhi,https://en.wikipedia.org/wiki/Seyyed_Ahmad_Reza_Shahrokhi,Q85971998,https://www.wikidata.org/wiki/Q85971998,male,,,,1966-01-01T00:00:00Z,,
Seyyed Mohammad Ziaabadi,https://en.wikipedia.org/wiki/Seyyed_Mohammad_Ziaabadi,Q105411440,https://www.wikidata.org/wiki/Q105411440,male,,,,1928-01-01T00:00:00Z,,
Seyyed Ali Shafiei,https://en.wikipedia.org/wiki/Seyyed_Ali_Shafiei,Q17992970,https://www.wikidata.org/wiki/Q17992970,male,clergyman,Iran,Dezful,1940-01-01T00:00:00Z,,
Hamid Shahriari,https://en.wikipedia.org/wiki/Hamid_Shahriari,Q5948210,https://www.wikidata.org/wiki/Q5948210,male,academic,Iran,,1963-01-01T00:00:00Z,,
Mohammad Shahroudi,https://en.wikipedia.org/wiki/Mohammad_Shahroudi,Q10869228,https://www.wikidata.org/wiki/Q10869228,male,Islamic jurist; ʿālim,Iran; Iraq,Najaf,1925-12-01T00:00:00Z,,
Hussein al-Shirazi,https://en.wikipedia.org/wiki/Hussein_al-Shirazi,Q50815640,https://www.wikidata.org/wiki/Q50815640,male,,,,1970-01-01T00:00:00Z,,
Sultan al-Wa'izin Shirazi,https://en.wikipedia.org/wiki/Sultan_al-Wa%27izin_Shirazi,,,,,,,,,
Saeid Sobhani,https://en.wikipedia.org/wiki/Saeid_Sobhani,Q128987030,https://www.wikidata.org/wiki/Q128987030,male,,,,,,
Abbas-Ali Soleimani,https://en.wikipedia.org/wiki/Abbas-Ali_Soleimani,Q5677399,https://www.wikidata.org/wiki/Q5677399,male,cleric,Iran,Esbu Kola,1947-05-25T00:00:00Z,,
Jawad Tabrizi,https://en.wikipedia.org/wiki/Jawad_Tabrizi,Q4117668,https://www.wikidata.org/wiki/Q4117668,male,akhoond; theologian,Iran,Tabriz,1926-01-12T00:00:00Z,,
Mahmoud Taleghani,https://en.wikipedia.org/wiki/Mahmoud_Taleghani,Q1255284,https://www.wikidata.org/wiki/Q1255284,male,akhoond; politician; theologian,Iran,Tehran,1911-03-07T00:00:00Z,,
Mohammad-Ali Taskhiri,https://en.wikipedia.org/wiki/Mohammad-Ali_Taskhiri,Q4117952,https://www.wikidata.org/wiki/Q4117952,male,judge; politician; university teacher; writer; ʿālim,Iran; Iraq,Najaf,1944-10-19T00:00:00Z,,
Mohammad-Reza Tavassoli,https://en.wikipedia.org/wiki/Mohammad-Reza_Tavassoli,Q6891644,https://www.wikidata.org/wiki/Q6891644,male,akhoond; cleric; politician; theologian,Iran,Mahallat,1931-01-01T00:00:00Z,,
Morteza Tehrani,https://en.wikipedia.org/wiki/Morteza_Tehrani,Q5944516,https://www.wikidata.org/wiki/Q5944516,male,,,,1933-01-01T00:00:00Z,,
Abbas Vaez-Tabasi,https://en.wikipedia.org/wiki/Abbas_Vaez-Tabasi,Q4663802,https://www.wikidata.org/wiki/Q4663802,male,akhoond; businessperson; cleric; entrepreneur; politician; theologian,Iran,Tabas,1935-06-25T00:00:00Z,,
Mohammad Yazdi,https://en.wikipedia.org/wiki/Mohammad_Yazdi,Q3318972,https://www.wikidata.org/wiki/Q3318972,male,judge; politician; ʿālim,Iran; Pahlavi dynasty,Isfahan,1931-07-02T00:00:00Z,,
Mohammed Kazem Yazdi,https://en.wikipedia.org/wiki/Mohammed_Kazem_Yazdi,Q4116363,https://www.wikidata.org/wiki/Q4116363,male,akhoond; politician; theologian,Iran,Yazd,1831-01-01T00:00:00Z,,
Abbas-Ali Amid Zanjani,https://en.wikipedia.org/wiki/Abbas-Ali_Amid_Zanjani,Q305856,https://www.wikidata.org/wiki/Q305856,male,akhoond; politician; theologian,Iran,Zanjan,1937-03-30T00:00:00Z,,
Seyyed Musa Zarabadi,https://en.wikipedia.org/wiki/Seyyed_Musa_Zarabadi,Q2275977,https://www.wikidata.org/wiki/Q2275977,male,akhoond; theologian,Iran,Qazvin,1877-01-01T00:00:00Z,,
Abu l-Hasan al-Isfahani,https://en.wikipedia.org/wiki/Abu_l-Hasan_al-Isfahani,Q4117968,https://www.wikidata.org/wiki/Q4117968,male,Islamic jurist; theologian,Iran,Isfahan,1860-01-01T00:00:00Z,,
Agha Zia ol Din Araghi,https://en.wikipedia.org/wiki/Agha_Zia_ol_Din_Araghi,Q16126420,https://www.wikidata.org/wiki/Q16126420,male,Islamic jurist; writer,Iran,,1861-01-01T00:00:00Z,,
Ahmad ibn Muhammad Ardabili,https://en.wikipedia.org/wiki/Ahmad_ibn_Muhammad_Ardabili,Q6401037,https://www.wikidata.org/wiki/Q6401037,male,mystic,Safavid dynasty,Ardabil,1501-01-01T00:00:00Z,,
Mohammad Hassan Ahmadi Faqih,https://en.wikipedia.org/wiki/Mohammad_Hassan_Ahmadi_Faqih,Q6892008,https://www.wikidata.org/wiki/Q6892008,male,akhoond; cleric; theologian,Iran,Yazd,1949-01-01T00:00:00Z,,
Mohammad Ali Araki,https://en.wikipedia.org/wiki/Mohammad_Ali_Araki,Q1942636,https://www.wikidata.org/wiki/Q1942636,male,akhoond; theologian,Iran,Arak,1895-01-01T00:00:00Z,,
Asadullah Mamaghani,https://en.wikipedia.org/wiki/Asadullah_Mamaghani,Q17991249,https://www.wikidata.org/wiki/Q17991249,male,scientist,,,1881-01-01T00:00:00Z,,
Muhammad Ashrafi,https://en.wikipedia.org/wiki/Muhammad_Ashrafi,Q5932932,https://www.wikidata.org/wiki/Q5932932,male,,Iran,Behshahr,1804-11-19T00:00:00Z,,
Mohammad-Taqi Bahjat Foumani,https://en.wikipedia.org/wiki/Mohammad-Taqi_Bahjat_Foumani,Q1377926,https://www.wikidata.org/wiki/Q1377926,male,akhoond; mystic; theologian,Iran,Fuman,1913-01-01T00:00:00Z,,
Husayn Burujardi,https://en.wikipedia.org/wiki/Husayn_Burujardi,Q606600,https://www.wikidata.org/wiki/Q606600,male,akhoond; theologian,Iran,Borujerd,1875-03-23T00:00:00Z,,
Sayyid Abu al-Fadl Burqaʻi,https://en.wikipedia.org/wiki/Sayyid_Abu_al-Fadl_Burqa%CA%BBi,,,,,,,,,
Ali Mohammad Dastgheib Shirazi,https://en.wikipedia.org/wiki/Ali_Mohammad_Dastgheib_Shirazi,Q4725034,https://www.wikidata.org/wiki/Q4725034,male,akhoond; cleric; theologian,Iran,Shiraz,1935-03-14T00:00:00Z,,
Abdol Hossein Dastgheib,https://en.wikipedia.org/wiki/Abdol_Hossein_Dastgheib,Q6408636,https://www.wikidata.org/wiki/Q6408636,male,Islamic jurist,Iran,Shiraz,1913-12-08T00:00:00Z,,
Seyed Ali Asghar Dastgheib,https://en.wikipedia.org/wiki/Seyed_Ali_Asghar_Dastgheib,Q5711362,https://www.wikidata.org/wiki/Q5711362,male,cleric,Iran,Shiraz,1945-11-25T00:00:00Z,,
Mohammad Ali Esmaeelpoor Ghomsheie,https://en.wikipedia.org/wiki/Mohammad_Ali_Esmaeelpoor_Ghomsheie,Q6891758,https://www.wikidata.org/wiki/Q6891758,male,akhoond; theologian,Iran,Iran,1940-01-01T00:00:00Z,,
Fethullah Qa'ravi Isfahani,https://en.wikipedia.org/wiki/Fethullah_Qa%27ravi_Isfahani,,,,,,,,,
Mohammad Ali Gerami Qomi,https://en.wikipedia.org/wiki/Mohammad_Ali_Gerami_Qomi,Q6891765,https://www.wikidata.org/wiki/Q6891765,male,akhoond; cleric; theologian,Iran,Qom,1938-01-01T00:00:00Z,,
Javad Gharavi Aliari,https://en.wikipedia.org/wiki/Javad_Gharavi_Aliari,Q6165086,https://www.wikidata.org/wiki/Q6165086,male,akhoond; cleric; theologian,Iran,Tabriz,1935-01-01T00:00:00Z,,
Hashem Bathaie Golpayegani,https://en.wikipedia.org/wiki/Hashem_Bathaie_Golpayegani,Q6555796,https://www.wikidata.org/wiki/Q6555796,male,politician,Iran,Guged,1941-01-01T00:00:00Z,,
Mohammad-Reza Golpaygani,https://en.wikipedia.org/wiki/Mohammad-Reza_Golpaygani,Q1942702,https://www.wikidata.org/wiki/Q1942702,male,akhoond; cleric; theologian,Iran,Golpayegan,1899-03-20T00:00:00Z,,
Mohammad Alavi Gorgani,https://en.wikipedia.org/wiki/Mohammad_Alavi_Gorgani,Q6891747,https://www.wikidata.org/wiki/Q6891747,male,akhoond; cleric; theologian,Iran,Najaf,1940-03-01T00:00:00Z,,
Abdolkarim Haeri Yazdi,https://en.wikipedia.org/wiki/Abdolkarim_Haeri_Yazdi,Q308257,https://www.wikidata.org/wiki/Q308257,male,marji'; theologian,Iran,Meybod,1859-01-01T00:00:00Z,,
Reza Hosseini Nassab,https://en.wikipedia.org/wiki/Reza_Hosseini_Nassab,Q334894,https://www.wikidata.org/wiki/Q334894,male,theologian,Iran,Yazd,1959-01-01T00:00:00Z,,
Seyed Mojtaba Hosseini,https://en.wikipedia.org/wiki/Seyed_Mojtaba_Hosseini,Q22909998,https://www.wikidata.org/wiki/Q22909998,male,revolutionary,Iran,,1954-01-01T00:00:00Z,,
Ali Karimi Jahromi,https://en.wikipedia.org/wiki/Ali_Karimi_Jahromi,Q5959688,https://www.wikidata.org/wiki/Q5959688,male,,Iran,Jahrom,1941-01-01T00:00:00Z,,
Mohammad Ibrahim al-Karbasi,https://en.wikipedia.org/wiki/Mohammad_Ibrahim_al-Karbasi,Q16053886,https://www.wikidata.org/wiki/Q16053886,male,Islamic jurist,Iran,Isfahan,1766-09-24T00:00:00Z,,
Mulla Ali Kani,https://en.wikipedia.org/wiki/Mulla_Ali_Kani,Q5962033,https://www.wikidata.org/wiki/Q5962033,male,philosopher; politician,Iran,کن,1770-01-01T00:00:00Z,,
Muhammad Husayn Kashif al-Ghita',https://en.wikipedia.org/wiki/Muhammad_Husayn_Kashif_al-Ghita%27,,,,,,,,,
Abbas Hosseini Kashani,https://en.wikipedia.org/wiki/Abbas_Hosseini_Kashani,Q4663759,https://www.wikidata.org/wiki/Q4663759,male,akhoond; cleric; theologian,Iran,Karbala,1931-01-01T00:00:00Z,,
Ali Khamenei,https://en.wikipedia.org/wiki/Ali_Khamenei,Q57336,https://www.wikidata.org/wiki/Q57336,male,Islamic jurist; poet; politician; translator; writer,Iran; Pahlavi Iran,Mashhad,1939-04-19T00:00:00Z,khamenei_ir,https://x.com/khamenei_ir
Javad Khamenei,https://en.wikipedia.org/wiki/Javad_Khamenei,Q16053506,https://www.wikidata.org/wiki/Q16053506,male,,Iran,Mashhad,1894-01-01T00:00:00Z,,
Ruhollah Khomeini,https://en.wikipedia.org/wiki/Ruhollah_Khomeini,Q38823,https://www.wikidata.org/wiki/Q38823,male,akhoond; mystic; poet; politician; religious leader; theologian,Iran,Khomein,1902-09-24T00:00:00Z,,
Ahmad Khonsari,https://en.wikipedia.org/wiki/Ahmad_Khonsari,Q5950431,https://www.wikidata.org/wiki/Q5950431,male,akhoond; theologian,Iran,Khvansar,1887-01-01T00:00:00Z,,
Muhammad Kazim Khurasani,https://en.wikipedia.org/wiki/Muhammad_Kazim_Khurasani,Q3774922,https://www.wikidata.org/wiki/Q3774922,male,Islamic jurist; writer,Iran,Mashhad,1839-01-01T00:00:00Z,,
Mohammad Fazel Lankarani,https://en.wikipedia.org/wiki/Mohammad_Fazel_Lankarani,Q1076261,https://www.wikidata.org/wiki/Q1076261,male,akhoond; theologian,Iran,Qom,1931-01-01T00:00:00Z,,
Abbas Mahfouzi,https://en.wikipedia.org/wiki/Abbas_Mahfouzi,Q56043545,https://www.wikidata.org/wiki/Q56043545,male,,Iran,Rudsar,1928-08-09T00:00:00Z,,
Naser Makarem Shirazi,https://en.wikipedia.org/wiki/Naser_Makarem_Shirazi,Q1075947,https://www.wikidata.org/wiki/Q1075947,male,marji'; theologian; writer,Iran,Shiraz,1927-02-25T00:00:00Z,,
Hossein Mazaheri,https://en.wikipedia.org/wiki/Hossein_Mazaheri,Q4118299,https://www.wikidata.org/wiki/Q4118299,male,akhoond; cleric; theologian,Iran,Isfahan,1934-01-01T00:00:00Z,,
Abdallah Mazandarani,https://en.wikipedia.org/wiki/Abdallah_Mazandarani,Q6406497,https://www.wikidata.org/wiki/Q6406497,male,politician; writer,Iran,Babel,1840-01-01T00:00:00Z,,
Mirza Husayn Tehrani,https://en.wikipedia.org/wiki/Mirza_Husayn_Tehrani,Q5957686,https://www.wikidata.org/wiki/Q5957686,male,Islamic jurist; ayatollah; teacher,Najaf,Najaf,1814-01-01T00:00:00Z,,
Mirza Muhammad Aghazadeh Khorasani,https://en.wikipedia.org/wiki/Mirza_Muhammad_Aghazadeh_Khorasani,Q23043471,https://www.wikidata.org/wiki/Q23043471,male,politician; writer,,,,,
Khalil Mobasher Kashani,https://en.wikipedia.org/wiki/Khalil_Mobasher_Kashani,Q6399722,https://www.wikidata.org/wiki/Q6399722,male,akhoond; theologian,Iran,,1951-01-01T00:00:00Z,,
Abbas Modaresi Yazdi,https://en.wikipedia.org/wiki/Abbas_Modaresi_Yazdi,Q4663774,https://www.wikidata.org/wiki/Q4663774,male,akhoond; theologian,Iran,Iran,1945-01-01T00:00:00Z,,
Mohammad Mofti al-shia Mousavi,https://en.wikipedia.org/wiki/Mohammad_Mofti_al-shia_Mousavi,Q6892187,https://www.wikidata.org/wiki/Q6892187,male,akhoond; poet; theologian,Iran,Ardabil,1928-12-23T00:00:00Z,,
Hussein-Ali Montazeri,https://en.wikipedia.org/wiki/Hussein-Ali_Montazeri,Q311160,https://www.wikidata.org/wiki/Q311160,male,akhoond; human rights activist; philosopher; politician; theologian; writer,Iran,Najafabad,1922-09-22T00:00:00Z,,
Muhammad Baqir Behbahani,https://en.wikipedia.org/wiki/Muhammad_Baqir_Behbahani,Q4115420,https://www.wikidata.org/wiki/Q4115420,male,scientist,,Behbahan,1706-01-01T00:00:00Z,,
Muhammad Hasan Ashtiyani,https://en.wikipedia.org/wiki/Muhammad_Hasan_Ashtiyani,Q5962738,https://www.wikidata.org/wiki/Q5962738,male,,Iran,Ashtian,1832-01-01T00:00:00Z,,
Hossein Noori Hamedani,https://en.wikipedia.org/wiki/Hossein_Noori_Hamedani,Q1630521,https://www.wikidata.org/wiki/Q1630521,male,akhoond; cleric; theologian,Iran,Hamadan,1925-03-21T00:00:00Z,,
Haj Aqa Nourollah,https://en.wikipedia.org/wiki/Haj_Aqa_Nourollah,Q5639814,https://www.wikidata.org/wiki/Q5639814,male,akhoond; theologian,Iran,Isfahan,1859-12-17T00:00:00Z,,
Hassan Tabatabaei Qomi,https://en.wikipedia.org/wiki/Hassan_Tabatabaei_Qomi,Q1588582,https://www.wikidata.org/wiki/Q1588582,male,,Iran,Mashhad,1911-01-01T00:00:00Z,,
Ali Asghar Rahimi Azad,https://en.wikipedia.org/wiki/Ali_Asghar_Rahimi_Azad,Q3181050,https://www.wikidata.org/wiki/Q3181050,male,akhoond; cleric; theologian,Iran,,1939-01-01T00:00:00Z,,
Mohammad Rahmati Sirjani,https://en.wikipedia.org/wiki/Mohammad_Rahmati_Sirjani,Q6892303,https://www.wikidata.org/wiki/Q6892303,male,akhoond; theologian,Iran,Iran,1928-01-01T00:00:00Z,,
Mohammad Sadeq Rouhani,https://en.wikipedia.org/wiki/Mohammad_Sadeq_Rouhani,Q771161,https://www.wikidata.org/wiki/Q771161,male,Islamic jurist; teacher; ʿālim,Iran; Pahlavi Iran,Qom,1926-07-15T00:00:00Z,,
Mohammad Sadeqi Tehrani,https://en.wikipedia.org/wiki/Mohammad_Sadeqi_Tehrani,Q6892385,https://www.wikidata.org/wiki/Q6892385,male,akhoond; theologian,Iran,Tehran,1926-03-21T00:00:00Z,,
Musa al-Sadr,https://en.wikipedia.org/wiki/Musa_al-Sadr,Q672145,https://www.wikidata.org/wiki/Q672145,male,akhoond; politician; theologian,Lebanon; Pahlavi Iran,Qom,1928-04-15T00:00:00Z,,
Lotfollah Safi Golpaygani,https://en.wikipedia.org/wiki/Lotfollah_Safi_Golpaygani,Q2614002,https://www.wikidata.org/wiki/Q2614002,male,Islamic jurist; politician; ʿālim,Iran; Pahlavi Iran,Golpayegan,1919-02-20T00:00:00Z,,
Mahmoud Salavati,https://en.wikipedia.org/wiki/Mahmoud_Salavati,Q16053869,https://www.wikidata.org/wiki/Q16053869,male,lexicographer; politician; translator,Iran,Khomeyni Shahr,1953-03-21T00:00:00Z,,
Yousef Saanei,https://en.wikipedia.org/wiki/Yousef_Saanei,Q959920,https://www.wikidata.org/wiki/Q959920,male,Islamic jurist; judge; politician; writer; ʿālim,Iran; Pahlavi Iran,Nikabad,1937-10-16T00:00:00Z,,
Sayyed Muhammad Tabatabei Fesharaki,https://en.wikipedia.org/wiki/Sayyed_Muhammad_Tabatabei_Fesharaki,Q12239893,https://www.wikidata.org/wiki/Q12239893,male,writer,Iran,Isfahan,1837-01-01T00:00:00Z,,
Mohammad Kazem Shariatmadari,https://en.wikipedia.org/wiki/Mohammad_Kazem_Shariatmadari,Q775760,https://www.wikidata.org/wiki/Q775760,male,Islamic jurist,Iran; Pahlavi Iran; Qajar Iran,Tabriz,1906-01-06T00:00:00Z,,
Abdullah Musawi Shirazi,https://en.wikipedia.org/wiki/Abdullah_Musawi_Shirazi,Q4118116,https://www.wikidata.org/wiki/Q4118116,male,Islamic jurist; akhoond; theologian; writer,Iran,Shiraz,1892-02-25T00:00:00Z,,
Mirza Shirazi,https://en.wikipedia.org/wiki/Mirza_Shirazi,Q1942682,https://www.wikidata.org/wiki/Q1942682,male,Islamic jurist,Iran,Shiraz,1814-04-25T00:00:00Z,,
Sadiq al-Shirazi,https://en.wikipedia.org/wiki/Sadiq_al-Shirazi,Q2988261,https://www.wikidata.org/wiki/Q2988261,male,theologian,Iraq,Karbala,1942-08-01T00:00:00Z,,
Mohammad Baqer Shirazi,https://en.wikipedia.org/wiki/Mohammad_Baqer_Shirazi,Q5941832,https://www.wikidata.org/wiki/Q5941832,male,akhoond; theologian,Iran,Shiraz,1931-11-26T00:00:00Z,,
Taqi Tabatabaei Qomi,https://en.wikipedia.org/wiki/Taqi_Tabatabaei_Qomi,Q4117985,https://www.wikidata.org/wiki/Q4117985,male,akhoond; cleric; theologian,Iran,Mashhad,1923-02-21T00:00:00Z,,
Mojtaba Tehrani,https://en.wikipedia.org/wiki/Mojtaba_Tehrani,Q2370988,https://www.wikidata.org/wiki/Q2370988,male,Islamic jurist; akhoond; cleric; theologian,Iran,Tehran,1933-04-04T00:00:00Z,,
Hossein Wahid Khorasani,https://en.wikipedia.org/wiki/Hossein_Wahid_Khorasani,Q2344792,https://www.wikidata.org/wiki/Q2344792,male,marji'; theologian,Iran,Nishapur,1921-01-01T00:00:00Z,SayedModarresi,https://x.com/SayedModarresi
Seyyed Mohammad Hosseini Zanjani,https://en.wikipedia.org/wiki/Seyyed_Mohammad_Hosseini_Zanjani,Q16045581,https://www.wikidata.org/wiki/Q16045581,male,religious figure,Iran,Zanjan,1947-01-01T00:00:00Z,,
Morteza Motahhari bibliography,https://en.wikipedia.org/wiki/Morteza_Motahhari_bibliography,Q97208597,https://www.wikidata.org/wiki/Q97208597,,,,,,,
Ali Motahari,https://en.wikipedia.org/wiki/Ali_Motahari,Q4725055,https://www.wikidata.org/wiki/Q4725055,male,politician,Iran,Tehran,1957-01-01T00:00:00Z,alimotahari_ir,https://x.com/alimotahari_ir
Anecdotes of pious men,https://en.wikipedia.org/wiki/Anecdotes_of_pious_men,Q20875501,https://www.wikidata.org/wiki/Q20875501,,,,,,,
The Principles of Philosophy and the Method of Realism,https://en.wikipedia.org/wiki/The_Principles_of_Philosophy_and_the_Method_of_Realism,Q5703600,https://www.wikidata.org/wiki/Q5703600,,,,,,,
Sexual Ethics in Islam and in the Western World,https://en.wikipedia.org/wiki/Sexual_Ethics_in_Islam_and_in_the_Western_World,Q5686046,https://www.wikidata.org/wiki/Q5686046,,,,,,,
Spiritual Discourses (book),https://en.wikipedia.org/wiki/Spiritual_Discourses_%28book%29,,,,,,,,,
Understanding Islamic Sciences,https://en.wikipedia.org/wiki/Understanding_Islamic_Sciences,Q5678799,https://www.wikidata.org/wiki/Q5678799,,,,,,,
